Company name,Company Url,Lohnfertigung(True/False),Produkte_1,Produkte_2,Produkte_3,Maschinen_1,Maschinen_2,Maschinen_3,Prozess_1,Prozess_2,Prozess_3
Kößler Technologie GmbH,https://www.koessler-technologie.com,True,Baugruppen,Komponenten,Präzisionsteile,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehen,Fräsen,Schleifen
Keulahütte GmbH,https://www.vonroll-hydro.world/de/,False,Armaturen,Hydranten,Rohre,,,,,,
GEWEFA Josef C. Pfister GmbH & Co. KG,https://www.gewefa.de,False,Präzisionswerkzeuge,Spannfutter,Werkzeughalter,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehungen,Fräsungen,Schleifungen
Lohner Kunststoffrecycling GmbH,https://recyclate.de,True,Aufbereitungskonzepte,Kunststoffgranulate,Recyclingdienstleistungen,Silomischanlagen,Trennanlagen,Vorzerkleinerer,Granulierungen,Trennungen,Zerkleinerungen
ECOROLL AG Werkzeugtechnik,https://www.ecoroll.de,False,Festwalzwerkzeuge,Glattwalzwerkzeuge,Hydrostatische Werkzeuge,Bearbeitungszentren,Bohrwerke,Drehmaschinen,Festwalzen,Glattwalzen,Schäl-Glattwalzen
AUMA Drives GmbH,https://auma-drives.com,False,Antriebssysteme,Getriebe,Sondergetriebe,Abwälzfräsmaschinen,Anlagen zur Nasslackierung,CNC-Bearbeitungszentren,Drehungen,Fräsungen,Lackierungen
Feintool System Parts Jessen GmbH,https://www.feintool.com/de/,True,Elektroblechstanzteile,Feinschneidteile,Umformteile,Elektroblechstanzmaschinen,Feinschneidmaschinen,Umformmaschinen,Elektroblechstanzen,Feinschneiden,Umformen
Walter Steinbach GmbH & Co. KG,https://walter-steinbach.de,True,Baugruppen,Blechkomponenten,Metallkomponenten,CNC-Maschinen,Laserschneidmaschinen,Stanzmaschinen,CNC-Bearbeitungen,Laserschneiden,Stanzen
INDUNORM Bewegungstechnik GmbH,https://www.indunorm.eu,False,Kugelgewindetriebe,Linearachsen,Teleskopführungen,,,,,,
Ing. Lang & Menke GmbH,http://www.langmenke.de,False,Kunststoff-technologien,Präzisions-Stanzteile,,,,,,,
Burger Industriewerk GmbH & Co. KG,https://biw-burger.de,True,Baugruppen,Komponenten,Module,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehungen,Fräsungen,Schleifungen
STICHT Technologie GmbH,https://www.sticht-technologie.com,True,Laserschweißmaschinen,Spritzgussmaschinen,Zerspanungsmaschinen,Laserschweißmaschinen,Spritzgussmaschinen,Zerspanungsmaschinen,Laserschweißens,Spritzgießen,Zerspanen
Ernst Schad GmbH,https://www.ernst-schad.de,True,Sonderlösungen,Zahnräder nach Mustern,Zahnräder nach Zeichnungen,,,,,,
Heckler GmbH,https://www.heckler.de,False,Fließpressteile,Kaltformteile,Präzisionsformteile,Fertigungsmaschinen,Fließpressmaschinen,Werkzeugmaschinen,Fließpressen,Kaltmassivumformungen,Werkzeugbauten
Plasticon Germany GmbH,https://www.plasticoncomposites.com,False,Apparate,Gefäße,Rohrleitungen,Laminierungen,Pressungen,Schweißungen,Laminierungen,Pressungen,Schweißungen
FormFactor GmbH,https://www.formfactor.com,False,Probe Systeme,Proben,Prüfkarten,,,,,,
Grünewald Feinmaschinenbau GmbH & Co. KG,https://www.gelenkwellen.de,True,Gelenkwellen,Getriebekomponenten,Motorsportkomponenten,Fräsmaschinen,Laserschweißmaschinen,Schleifmaschinen,Fräsen,Schleifen,Schweißen
Riedel Filtertechnik GmbH,https://www.riedel-filtertechnik.com/de/,False,Entstaubungsanlagen,Geruchsreduzierungsanlagen,Pneumatische Fördersysteme,,,,,,
Carl Leipold GmbH,https://www.leipold.com,True,Präzisionskomponenten,gedrehte Teile,maßgeschneiderte Artikel,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehen,Fräsen,Schleifen
Klinkau GmbH + Co. KG,https://www.klinkau.de/de/,False,Filterplatten,Membranfilterplatten,Sonderbauteile,,,,,,
RUD-SCHÖTTLER UMFORMTECHNIK,http://www.rud-schoettler.de,True,Konstruktionen,Lasthaken,Schmiedeteile,Exzenterpressen,Schmiedehämmer,Zerspanungsmaschinen,Mechanische Bearbeitungen,Schmieden,Wärmebehandlungen
Bernhard Gotzeina & Co. GmbH,https://b-gotzeina.de,True,Baugruppen,CNC-Drehteile,Frästeile,CNC-Drehmaschinen,Fräsmaschinen,Langdrehautomaten,Drehungen,Fräsungen,Schleifungen
Feindrahtwerk Adolf Edelhoff GmbH & Co. KG,https://www.edelhoff-wire.de,False,Beschichtungswerkstoffe,Drahtmodifikationen,Kernwerkstoffe,,,,Feuerverzinnungen,Galvaniken,Glühungen
Spindelfabrik Suessen GmbH,https://www.suessen.com,False,Komponenten,Serviceleistungen,Spinnsysteme,,,,,,
HA-BE Gehäusebau GmbH,https://habe.de,True,Chassis,Frontplatten,Gehäuse,Bearbeitungszentren,Laserschneidmaschinen,Laserschweißmaschinen,Laserschneidverfahren,Laserschweißverfahren,Spanende Fertigungen
SANI GmbH,https://www.sani.de,False,Modulbauten & Container,Referenzprojekte,Sanitäre Infrastrukturen,,,,,,
Josef Henkenjohann GmbH,https://www.henkenjohann.de,False,Antriebselemente,Kettenräder,Stirnräder,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehen,Fräsen,Schleifen
HEKO Ketten GmbH,https://www.heko.com,False,Ersatzteile,Komponenten,Zugträger Rundstahlketten,Fräsmaschinen,Montagemaschinen,Schleifmaschinen,Fräsen,Montagen,Schleifen
Hujer Lasertechnik GmbH,https://www.hujer-lasertechnik.de,True,CNC-Abkantpressen,Laserschneidmaschinen,Laserschweißmaschinen,CNC-Abkantpressen,Laserschneidmaschinen,Laserschweißmaschinen,Abkanten,Laserschneiden,Laserschweißen
Unifrax GmbH,https://www.unifrax.com/de/,False,,,,,,,,,
Odenwälder Kunststoffwerke,https://www.okw.com,False,Abstimmknöpfe,Aluminiumgehäuse,Gehäuse,Extrudierens,Laserschneidens,Spritzgießens,Extrudieren,Laserschneiden,Spritzgießverfahren
POLI-TAPE Klebefolien GmbH,https://www.poli-tape.de,False,Digitaldruckfolien,Plotterfolien,Textil-Transferfolien,,,,Beschichtungen,Konfektionierungen,Lagerlogistiken
IBG HydroTech GmbH,https://www.ibg-hydro-tech.de,False,Fahrzeugausbauten,Inlinerprodukte,Systemkomponenten,,,,,,
IBS Filtran Kunststoff,https://www.ibs-filtran.com,False,Druckölfilter,Fluidfiltersysteme,Saugölfilter,Extrudiermaschinen,Laserschweißmaschinen,Spritzgießmaschinen,Extrudieren,Laserschweißverfahren,Spritzgießverfahren
Jenaer Gewindetechnik GmbH,http://www.jena-tec.de,False,Kugelgewindetriebe,Linearmodule,Zahnräder,Fräsmaschinen,Präzisionswerkzeugmaschinen,Schleifmaschinen,Fräsen,Montagen,Schleifen
Dynacast Deutschland GmbH,https://www.dynacast.com,True,Die Druckguss-Technologien,Metalle,Zusätzliche Fähigkeiten,Erodiermaschinen,Fräsmaschinen,Laserschneidmaschinen,Erodieren,Fräsen,Laserschneiden
Weber Bürstensysteme GmbH,https://www.weberbrushes.com,False,Besen,Bürsten,Reinigungssysteme,,,,,,
HAINBUCH GMBH,https://www.hainbuch.com,False,Spanndorne,Spannfutter,Spannmittel,,,,,,
Schock Metallwerk GmbH,https://www.schock-group.com,True,Kugelführungen,Spezialprofile,Teleskopschienen,Biegen,Prägen,Schweißen,Metallverarbeitungen,Oberflächenveredelungen,Rollform-Techniken
MJM-Metallverarbeitung Mangner GmbH,https://mjm-metallverarbeitung.de,True,Drehmaschinen,Fräsmaschinen,Laserschneidemaschinen,Abkantbänke,Laseranlagen,Tieflochbohrzentren,Drehens,Fräsens,Laserschneidens
Afag GmbH,https://www.afag.com,False,Fütterungslösungen,Handhabungslösungen,Montageautomatisierungslösungen,,,,,,
Robert Plersch Edelstahltechnik GmbH,https://www.plersch.de,True,Abkantteile,Baugruppen,Rohrlaserteile,CNC-Kanttechniken,Laserzentren,Richtwalzmaschinen,Biegen,Laserschneiden,Schweißen
HGGS LaserCUT GmbH & Co. KG,http://www.hggs.de,True,Bauteile,Komponenten,Lösungen,3D-Drucker,Abkantmaschinen,Fräsmaschinen,3D-Drucke,Abkanten,Fräsen
J.D. Geck GmbH,https://www.geck.de,False,Einkaufswagen,Preisauszeichnungssysteme,Warenträger,,,,,,
Tenaris,https://www.shawcor.com,False,Beschichtungslösungen,Onshore-Rohrleitungen,Öl-Länder-Rohrwaren,,,,,,
BOOSTER Precision Components,https://www.booster-precision.com/en/,True,Brennstoffzellenkomponenten,E-Mobilitätskomponenten,Industriekomponenten,Bearbeitungsmaschinen,Gießmaschinen,Montagemaschinen,Bearbeitungen,Gießereien,Montagen
John Crane GmbH,https://www.johncrane.com,False,Dichtungsoberflächentechnologien,Dichtungsträgersysteme,Mechanische Dichtungen,,,,,,
EMG Casting AG,https://emg-casting.de,True,Aluminiumgüsse,Graugüsse,Gussteile,Fräsmaschinen,Modellbaumaschinen,Schleifmaschinen,Fräsens,Gießens,Schleifens
C. Otto Gehrckens GmbH & Co. KG,https://www.cog.de,False,Elastomerdichtungen,Formteile,O-Ringe,,,,,,
ATLANTIC GmbH,http://www.atlantic-schleifscheiben.de,False,Schleifscheiben,Schleifsteine,Schleifwerkzeuge,Hobelmaschinen,Profiliermaschinen,Schleifmaschinen,Hobeln,Profilieren,Schleifen
Precima Magnettechnik GmbH,https://www.precima.de,False,Elektromagnetkupplungen,Federbetätigte Elektromagnetbremsen,Gleichrichter,,,,,,
Cellofoam GmbH & Co. KG,https://www.cellofoam.de,False,Dichtungen,Klebebänder,Schallschutzmaterialien,Pressen,Stanzmaschinen,Verarbeitungsmaschinen,Pressen,Stanzen,Verarbeitungen
Metawell GmbH,https://www.metawell.com,False,Aluminium-Sandwichplatten,Leichtbaukomponenten,Sonderlösungen,CNC-Bearbeitungsmaschinen,Metawell® Aluflex-Maschinen,Plattenkreissägen,CNC-Bearbeitungen,Kanten,Montagen
Ewald Kaufmann GmbH & Co. KG,http://www.kaufmann-mikromechanik.de/de/,True,Baugruppen,Oberflächenveredelungen,Präzisionsdrehteile,Drehmaschinen,Schleifmaschinen,Wärmebehandlungsanlagen,Drehungen,Schleifungen,Wärmebehandlungen
IMERYS LAUFENBURG GmbH,https://www.imerys.com,False,Marken,Mineralien,Märkte,,,,,,
Kurt Allert GmbH + Co. KG,https://www.allert.com/de/,False,Befestigungstechniken,Förderbänder,Stanzteile,Hochleistungspressen,Montagemaschinen,Stanzautomaten,Biegen,Montagen,Stanzen
Nordson Corporation,https://www.nordson.com,False,Klebstoffdosiersysteme,Präzisionsflüssigkeitsdosiersysteme,konstruierte Flüssigkeitsdosiergeräte,,,,,,
Uhlig Wel-Cor GmbH,https://www.uhlig.eu,True,Druckteile,Kesselbaukomponenten,schweißplattierte Bauteile,Fräsmaschinen,Laserschneidmaschinen,Schweißmaschinen,Fräsens,Laserschneidens,Schweißens
Loll Feinmechanik GmbH,https://www.loll-feinmechanik.de,True,Baugruppen,Einzelkomponenten,Komplett-Systeme,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,Drehen,Erodieren,Fräsen
di-soric GmbH & Co. KG,https://www.di-soric.com,False,Maschinenbeleuchtungen,Sensoren,Visionssensoren,,,,,,
IDT Industrie- und Dichtungstechnik GmbH,https://idt-dichtungen.de,False,Dichtungen,Kunststofftechnologien,Packungen,,,,,,
Wiedemann GmbH,https://www.wiedemann-kerzen.de,False,Duftkerzen im Glas,Flachkopfkerzen,Marble Rustik Kerzen,,,,,,
Schellenberger Bürstenfabrik GmbH,https://schellenberger-brushes.com,False,Bürsten,Pinsel,Zubehör,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehungen,Fräsungen,Schleifungen
Brugger GmbH,https://www.brugger-magnet.de,False,Magnetbefestigungen,Magnetsysteme,Magnetzubehör,,,,,,
CVT-Capellmann GmbH & Co. KG,https://www.cvt.de,True,Drehteile,Schnecken,Zahnräder,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehen,Fräsen,Schleifen
Vogt-Plastic GmbH,https://www.vogt-plastic.de/de/,False,Recruiting,Recycling,Regranulate,,,,,,
Wilhelm Maass GmbH,http://www.wmaass.de,False,Armaturen,Flansche,Rohre,,,,Bearbeitungen,Schmieden,Schweißungen
Habasit GmbH,https://www.habasit.com/de/,False,,,,,,,,,
August Dreckshage GmbH & Co. KG,https://dreckshage.de,False,Lineartechniken,Profile+Systeme,Walzen,,,,,,
RT-Lasertechnik GmbH,https://www.rt-lasertechnik.de,True,Biegen,Laserschneiden,Rohrlasern,Kantbänke,Laserschneidmaschinen,Rohrlasermaschinen,Biegen,Laserschneiden,Schweißen
Wezel GmbH Kaltumform-Technik,http://www.wezel.de,False,Fertigteile,Kupplungsgeometrien,Verzahnungsbauteile,Fließpressen,Messvorrichtungen,Spannwerkzeuge,Fließpressen,Härten,Zerspanungen
THALETEC GmbH,https://thaletec.com,True,Emaillierte Kolonnen,Emaillierte Rührbehälter,Emaillierte Wärmeaustauscher,Fräsmaschinen,Schleifmaschinen,Schweißmaschinen,Fräsen,Schleifen,Schweißen
DUROtherm Kunststoffverarbeitung GmbH,https://www.durotherm.de,True,Formteile,Kunststoffteile,Verpackungen,PUR-Schaummaschinen,RRIM-Maschinen,Thermoformmaschinen,RRIM-Verfahren,Schaumgießen,Thermoformen
MS-GRAESSNER GmbH & Co. KG,https://www.graessner.de/de/,False,Kegelräder,Sondergetriebe,Winkelgetriebe,,,,,,
Schondelmaier GmbH Presswerk,http://www.schondelmaier.de/de/,False,Bauteile,Komponenten,Produkte,Hydraulikpressen,Mehrstufenpressen,Roboter,Kaltumformungen,Mechanische Bearbeitungen,Qualitätssicherungen
RÖCO GmbH,https://www.roeco.de,False,Hydrauliken,Keilriemen,Wälzlager,,,,,,
APPEL GmbH,https://www.appelgmbh.com,False,Dichtungsprofile,Elastomermischungen,Gummiformteile,,,,,,
Christen + Laudon GmbH,https://www.christen-laudon.de,False,Apparate,Behälter,Rohre,3D CAD-Software,Qualitätskontrollsysteme,Wickeleinrichtungen,Laminierungen,Qualitätssicherungen,Schweißungen
Orbilan GmbH Kunststoffwerk,https://www.orbilan.de,False,Fertigteile,Halbzeuge,ORBILAN Produkte,,,,Pressen,Sintern,Verarbeiten
GMA Metall GmbH,https://gma.de/en/,False,Baugruppen,Feinblechbearbeitungen,konventionelle Stanzteile,Biegemaschinen,Pressen,Stanzen,Biegen,Montagen,Stanzen
Stüwe GmbH & Co. KG,https://www.stuewe.de,False,Bremssysteme,Industriebremsscheiben,Reibschlussverbindungen,Fräsmaschinen,Montagemaschinen,Schleifmaschinen,Fräsen,Montagen,Schleifen
EMW filtertechnik GmbH,https://www.emw.de/de/,False,Filtermedien,Filterschaumstoffe,Luftfilter,,,,,,
Ute Schlieder Metallwarenfabrik GmbH,https://www.us-metallwaren.de,True,Schweißen,Stanzen,Umformen,Schweißmaschinen,Stanzmaschinen,Umformmaschinen,Schweißen,Stanzen,Umformen
Burgmaier Technologies GmbH + Co KG,https://burgmaier.com,False,Aluminiumteile,Präzisionsteile,Stahlteile,CNC-Maschinen,Drehautomaten,Fräsmaschinen,Drehungen,Fräsungen,Schleifungen
Lehmer Maschinentechnik GmbH,https://lehmer.de,True,Fördertechniken,Komponenten für regenerative Energieanlagen,Maschinenbauten,CNC-Bearbeitungsmaschinen,Kantmaschinen,Laserschneidmaschinen,Biegearbeiten,CNC-Bearbeitungen,Laserschneiden
LASCO Umformtechnik GmbH,https://www.lasco.com,True,Automationslösungen,Fertigungsanlagen,Werkzeugmaschinen,Erodiermaschinen,Fräsmaschinen,Schneidmaschinen,Erodieren,Fräsen,Laserschneiden
Lydall Gutsche GmbH & Co. KG,https://www.lydall-gutsche.com,False,Filtermedien,Isoliermaterialien,technische Textilien,,,,,,
Zahnradfabrik Hänel GmbH & Co. KG,https://haenel-zahnrad.de/de/,False,Präzisions-Schleifräder,Präzisions-Zahnräder,Zahnradwellen,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehungen,Fräsen,Schleifen
Rempel Stanztechnik GmbH,https://www.rempel-stanztechnik.de,True,Stanzteile,Tiefziehteile,Umformteile,Messmaschinen,Pressen,Werkzeugmaschinen,Stanzen,Tiefziehen,Umformen
Presswerk Struthütten GmbH,https://www.pws.gmbh,True,Fügetechniken,Schneidetechniken,Umformtechniken,Exzenterpressen,Hydraulikpressen,Roboterschweißmaschinen,Fügetechniken,Oberflächenbehandlungen,Schneidetechniken
SMW Druckgießtechnik GmbH,http://www.smwgmbh.de,True,Aluminium-Druckgussteile,Blechstäke,Druckgießanlagen,Bearbeitungszentren,Handarbeitsplätze,Montageautomaten,Bearbeitungszentren,Biegeteile,Gießens
S W Umformtechnik GmbH & Co. KG,https://sw-umformtechnik.de,False,Baugruppen,Präzisionsteile,Schmiedeteile,Konstruktionsmaschinen,Simulierungsmaschinen,Werkzeugmaschinen,Herstelllungen,Konstruierungen,Simulationen
Kern Technik GmbH & Co. KG,https://www.kern-technik.de,False,Gleichstrommagnete,Magnetventile,Steuermagnete,CNC-Bearbeitungszentren,CNC-Drehmaschinen,Spritzgießmaschinen,Bohrungen,Drehungen,Schleifen
FISCHER Deutschland GmbH,https://www.fischerspindle.ch,False,Fräsköpfe,Frässpindeln,Schleifspindeln,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehen,Fräsen,Schleifen
RHR Profiltechnik GmbH,http://www.rhr-profiltechnik.de,True,Extrusionswerkzeuge,Kunststoffprofile,PVC-Lösungen,Extrusionslinien,,,Extrudierungen,,
Josef Wierling GmbH,https://www.wierling.de,True,Abwassertechnik,Chemie Anlagenbau,Kraftwerkstechnik,Blechumformungen,Laserbearbeitungen,Mechanische Bearbeitungen,Biegen,Laserschneiden,Schweißen
Sauter GmbH,https://sauter-drehteile.de,True,Baugruppen,Drehteile,Frästeile,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehungen,Fräsungen,Schleifungen
Brosius GmbH,https://www.brosius-gmbh.com,True,Baugruppen,Konstruktionen,Montagen,CNC-Drehautomaten,Kantbänke,Laseranlagen,Abkanten,Biegen,Laserschneiden
Rattay Metallschlauch-,https://www.rattay.de/de/,False,Kompensatoren,Metallschläuche,Schlauchleitungen,,,,,,
CW Bearing GmbH,http://www.cwbearing.de,False,E-Mobility Lager,Rollenlager,Schrägkugellager,,,,,,
WESTFALIA Metal Hoses GmbH,https://www.westfalia-mh.com,False,Adaptiersysteme,flexible Metallschläuche,gastichte Entkopplungselemente,,,,,,
NEUMO Armaturenfabrik-Apparatebau,https://www.neumo.de,False,Apparate,Komponenten,Rohre,,,,,,
RT-Filtertechnik GmbH,http://www.rt-filter.de,False,Filtrationen technischer Gase,Hydraulikfiltrationen,Motorluftfiltrationen,,,,,,
Wolfgang Loch GmbH & Co. KG,https://www.loch.de/de/,True,Stanzteile,Umformteile,Ziehteile,Stanzautomaten,Umformmaschinen,Ziehmaschinen,Stanzen,Umformen,Ziehen
Johannes Lübbering GmbH,https://www.luebbering.de/de/,False,Bohrer,Dienstleistungen,Schrauben,,,,,,
Stengel GmbH,https://www.stengel-gmbh.de,True,Nasszellen,Serverschränke,Systembäder,CNC-Biegemaschinen,CNC-Stanzmaschinen,Tiefziehpressen,Biegen,Stanzen,Tiefziehen
RK Kutting GmbH,https://www.kutting.de,False,Armaturen,Schlauchprodukte,Systemlösungen,,,,,,
ECONAUTIC SYSTEMS GmbH,http://www.econautic.de,True,Brennkammern,Schweißbaugruppen,Verstellringe,CNC-Bearbeitungsmaschinen,,,Drehungen,Fräsungen,Schweißungen
Norafin Industries (Germany) GmbH,https://norafin.de,False,Filtermedien,Vliesstoffe,technische Textilien,Nadelverfestigungsmaschinen,Produktionslinien,Wasserstrahlanlagen,Nadelverfestigungen,Produktionsprozesse,Wasserstrahlverfestigungen
Schukat electronic Vertriebs GmbH,https://www.schukat.com,False,Elektronikkomponenten,Lüfter,Stromversorgungen,,,,,,
POLYWEST Kunststofftechnik,https://polywest.de,False,Adapter,Druckformen,Sleeves,,,,,,
Uwe Weller Feinwerktechnik GmbH,https://www.weller-feinwerktechnik.de,True,Mechanische Baugruppen,Medizintechnische Komponenten,Optikkomponenten,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehungen,Fräsungen,Schleifungen
Afflerbach Bödenpresserei GmbH & Co KG,https://www.afflerbach.de,True,Böden,Sonderpressteile,Verschlüsse,Oberflächenbehandlungsmaschinen,Pressmaschinen,Wärmebehandlungsanlagen,Oberflächenbehandlungen,Pressen,Wärmebehandlungen
H.K.O. Isolier- und Textiltechnik GmbH,https://www.hko.de,False,Filtrationslösungen,Hitzeschutztextilien,Wärmedämmprodukte,,,,,,
H & H Gesellschaft für Engineering,https://www.huh.de,True,3D-Drucke,Prototypen,Serienfertigungen,Erodiermaschinen,Fräsmaschinen,Laserschneidmaschinen,Erodieren,Fräsen,Laserschneiden
Wagner Magnete GmbH & Co. KG,https://www.wagner-magnete.de,False,Entmagnetisierungsgeräte,Magnetseparatoren,Spannmagneten,,,,,,
Hans Kämmerer GmbH,https://www.hans-kaemmerer.de,True,Instandhaltungen,Neufertigungen,Reparaturen,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehungen,Fräsungen,Schleifungen
Max Schlatterer GmbH & Co. KG,https://esband.de,False,Antriebsbänder,Formatbänder,Transportbänder,,,,,,
MB Spritzgusstechnik GmbH,https://www.mb-spritzgusstechnik.de,True,Spritzgussteile,Veredelungen,Werkzeuge,Spritzgussmaschinen,Veredelungsmaschinen,Werkzeugmaschinen,Spritzgießens,Veredelungen,Werkzeugbauten
ANTON TRÄNKLE GMBH & CO KG,https://www.anton-traenkle.com,True,Baugruppen,Drehteile,Ventile,CNC-Maschinen,Drehmaschinen,Mehrspindelmaschinen,Drehungen,Oberflächenbehandlungen,Schleifungen
Lakowa Gesellschaft für Kunststoffbearbeitung,https://lakowa.com,False,Innenausstattungen,Kunststoffteile,Systembaugruppen,Fräsmaschinen,RIM-Anlagen,Thermoformmaschinen,Fräsen,RIM-Verfahren,Thermoformen
Buschhoff Stanztechnik GmbH & Co KG,http://www.buho.de,True,Prototypen,Schweißbaugruppen,Stanzteile,Laserschneidanlagen,Schweißanlagen,Stanzautomaten,Biegen,Laserschneiden,Schweißen
Fey Lamellenringe GmbH & Co. KG,https://www.fey-lamellenringe.de/de/,False,Dichtungsringe,Kolbenringe,Sicherungsringe,,,,,,
G.RAU GmbH & Co. KG,https://www.g-rau.de,False,Bänder,Drähte,Rohre,Exzenterpressen,Hydraulikpressen,Stanzautomaten,Oberflächenbehandlungen,Schweißens,Tiefziehens
M.D.S. Meyer GmbH,http://www.mds-dichtungen.de,False,,,,,,,,,
NORRES Schlauchtechnik GmbH,https://www.norres.com/de/,False,Belüftungstechniken,Industrieschläuche,Technische Schläuche,,,,,,
Anker Schroeder ASDO GmbH,https://www.anker.de,False,Rundstahlanker,Sonderschäkel,Zugstabsysteme,Bohrmaschinen,Fräsmaschinen,Schmiedemaschinen,Bohren,Fräsen,Schmieden
Richard Hoffmans GmbH & Co. KG,https://www.hoffmans-leder.de,False,Schuhoberleder,Taschenleder,kompostierbare Leder,,,,,,
BBW Lasertechnik GmbH,https://www.bbw-lasertechnik.de,True,Laserbohrverfahren,Laserfeinschneidverfahren,Laserschweißverfahren,Erodiermaschinen,Fräsmaschinen,Laseranlagen,Biegen,Laserschneiden,Wasserstrahlschneiden
Gilbarco GmbH,https://www.gilbarco.com/eu/,False,Einzelhandelslösungen,Kraftstoffpumpen & -spender,Wasserstofftankstellenlösungen,,,,,,
Richard Neumayer GmbH,http://www.r-neumayer.de,True,Armaturen,Flansche,Präzisionsschmiedeteile,Bearbeitungszentren,Pressenlinien,,Drehen,Fräsen,Warmmassivumformungen
Risse + Wilke Kaltband GmbH & Co. KG,https://www.risse-wilke.de,True,Kaltbänder,,,,,,Kaltwalzen,,
Fischer & Plath GmbH,https://www.fischer-plath.com,False,Ersatzteile,Metallische Dichtungen,Spezialdichtungen,Fräsmaschinen,Schleifmaschinen,Stanzmaschinen,Fräsen,Schleifen,Stanzen
Kurt Grützmann Feinmechanik GmbH,https://www.gruetzmann-gmbh.de,True,Designanalysen,Leistungspakete,Systemlösungen,CNC-Drehmaschinen,CNC-Fräsmaschinen,Erodiermaschinen,Drehungen,Erodierungen,Fräsungen
Kohlstädt GmbH,http://www.kohlstaedt.de,True,Bedieneinheiten,Industriegehäuse,Tastaturen,Fräsmaschinen,Lasermaschinen,Schweißmaschinen,Fräsen,Laserschneiden,Schweißen
Magontec GmbH,http://magontec.com,False,Magnesiumlegierungen,Magnesiumrecyclingdienste,kathodische Korrosionsschutzmaßnahmen,,,,,,
Ewald Waffenschmidt GmbH & Co. KG,http://www.waffenschmidt.de,False,Edelstahlflansche,Lager-/Preislisten,Sonderflansche,,,,,,
Hei-Mat,https://www.heimat-gmbh.de,True,Baugruppen,Bauteile,Komponenten,Abkantpressen,Fräsmaschinen,Laseranlagen,Biegen,Fräsen,Laserschneiden
CONTEX Hartmetall Verschleißtechnik GmbH,https://contex-gmbh.de,False,Lösungen,Verschleißteile,Werkstoffe,,,,,,
H + K Härte- Oberflächentechnik GmbH,https://www.ts-deutschland.de/de/,True,Beschichtungstechniken,Härtetechniken,Projekt-Betreuungen,,,,Gasnitrierungen,Salzbadnitrocarburierungen,Vakuumhärtungen
Boschert GmbH & Co. KG,https://boschert.de,False,Blechbearbeitungsmaschinen,Wickeltechnikmaschinen,Zubehör,Biegemaschinen,Scheren,Stanzmaschinen,Biegen,Scheren,Stanzen
FOBOHA (Germany) GmbH,https://www.foboha.com/de/,True,Handling Systeme,Spritzgiessformen,Wendesysteme,,,,,,
Porex Technologies GmbH,https://www.porex.com/de/,False,poröse Fasern,poröse Kunststoffe,poröse Schaumstoffe,,,,Extrudieren,Spritzgießverfahren,Tiefziehen
ZWP Zahnradwerk Pritzwalk GmbH,http://www.zahnradwerk.com,False,Zahnkränze,Zahnräder,verzahnte Wellen,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Drehen,Fräsen,Schleifen
Ross Europa GmbH,https://www.rosseuropa.com,False,Sicherheitssysteme,Steuerungssysteme,Ventile,,,,,,
Silcos GmbH,https://www.silcos.com/de/,True,Beschichtungen,Kunststoffteile,Silikonformteile,,,,Digitaldrucke,Oberflächenbehandlungen,Spritzgießverfahren
GMT-Gummi-Metall-Technik GmbH,https://www.gmt-gmbh.com,False,Konuslager,Luftfedersysteme,Schwingungsdämpfer,,,,,,
EM-Technik GmbH Armaturenbau,https://em-technik.com,False,Kleinstarmaturen,Spezialkunststoffe,Verschraubungen,,,,,,
FIT AG,https://fit.technology,True,Prototypen,Serienteile,Sonderwerkzeuge,3D-Drucker,CNC-Fräsmaschinen,Injektionsgussmaschinen,Additive Fertigungen,Elektronenstrahlschmelzen,Laserschmelzen
W. Gröning GmbH & Co. KG,https://www.groening.de,False,Automatenfolien,Inlinerfolien,Technische Folien,Druckmaschinen,Extrusionsmaschinen,Kaschiermaschinen,Drucke,Extrusionen,Kaschierungen
Flühs Drehtechnik GmbH,https://www.fluehs.de,False,Drehteile,Systeme,Ventile,Automaten,Drehmaschinen,Werkzeugmaschinen,Drehungen,Oberflächenbehandlungen,Schleifungen
EppsteinFOILS GmbH,https://www.eppsteinfoils.de,False,Bleifolien,Metallfolien,Zinnfolien,Gießmaschinen,Schneidemaschinen,Walzmaschinen,Gießens,Schneidens,Walzen
GAPI Technische Produkte GmbH,https://www.gapigroup.com,False,Dichtungen,Schlauchleitungen,Verbindungselemente,Extrusionsanlagen,Spritzgussmaschinen,Verarbeitungsmaschinen,Extrudierens,Spritzgießens,Verarbeitungen
