Company name,Company Url,Lohnfertigung(True/False),Produkte_1,Produkte_2,Produkte_3,Maschinen_1,Maschinen_2,Maschinen_3,Prozess_1,Prozess_2,Prozess_3
Sirch Behältertechnik GmbH,www.sirch.com,False,Agrartechnik,Containerbau,Feuerwehrtechnik,Fräsmaschinen,Lackieranlagen,Sägemaschinen,Holzbearbeitungen,Metallbearbeitungen,Oberflächenbehandlungen
Wälischmiller Engineering GmbH,https://www.hwm.com,True,Handling-Systeme,Manipulatoren,Messgeräte,Drehmaschinen,Fräsmaschinen,Laserschneidmaschinen,Kunststoffverarbeitungen,Metallbearbeitungen,Montagen
falch gmbh,https://www.falch.com/de/,False,Hochdruckreiniger,Wasserstrahlgeräte,Zubehörteile,Pumpen,Wasserstrahlgeräte,,Kunststoffverarbeitungen,Metallbearbeitungen,
WOLFGANG SCHMAHL GmbH & Co. KG,http://www.schmahl.biz,True,Antriebssysteme,Automatisierungslösungen,Getriebe,Etikettiermaschinen,Fräsmaschinen,Füllmaschinen,Automatisierungen,Montagen,Verpackungen
H. Hüttenbrauck Profil GmbH,https://huettenbrauck.com/,False,Aluminiumprofile,Stahlprofile,Verstärkungsprofile,Blechscheren,CNC-Maschinen,Fräsmaschinen,Kaltwalzen,Oberflächenbehandlungen,Strangpressen
Danieli Germany GmbH,https://www.danieli-germany.de,False,Anlagen für die Stahlindustrie,Flachprodukte,Langprodukte,Direktreduktionsanlagen,Hebeöfen,Längs- und Quertrennmaschinen,Biegen,Kaltwalzen,Schneiden
Georg Sahm GmbH & Co. KG,https://www.sahmwinder.de/,True,Converting-Lösungen,Holzbearbeitungsmaschinen,Industrielle Anlagen,Bohrautomaten,Fräsmaschinen,Parallel-Spulmaschinen,Beschichten,Holzbearbeitungen,Montagen
LISSMAC Maschinenbau GmbH,,True,Anlagen für die Metallbearbeitung,Bautechnologie,Handhabungssysteme,Entgratmaschinen,Schleifmaschinen,Sägeanlagen,Blechbearbeitungen,Schneiden,Schweißen
RINGSPANN GmbH,https://www.ringspann.com/,False,Antriebskomponenten,Industriebremse,Spannzeuge,Erodiermaschinen,Fräsmaschinen,,Kunststoffverarbeitungen,Metallbearbeitungen,
Stahl- und Hartgusswerk Bösdorf GmbH,,False,Engineering Dienstleistungen,Gussteile,Qualitätssicherung,Bearbeitungszentren,Fräsmaschinen,Gießmaschinen,Bearbeitungen,Gießen,Qualitätssicherungen
Metallwerk Sundern Otto Brumberg GmbH & Co. KG,https://mesu.de/de/,False,Präzisionsstahlrohre,Rohrbearbeitungen,Rohrkomponenten,CNC-Sägen,Laseranlagen,Rohrschweißanlagen,Biegen,Laserschneiden,Schweißen
Vulcast Germany GmbH,https://www.vulcast.de/,False,,,,,,,,,
Haller Industriebau GmbH,,False,Dachtechnik,Industriebau,Werbetechnik,Metallbearbeitungsmaschinen,Stahlbearbeitungsmaschinen,,Metallbearbeitungen,,
Heino Ilsemann GmbH,www.ilsemann.com,True,Automationslösungen,Automatisierungslösungen,Baugruppen,Blistermaschinen,Drehmaschinen,Folieneinschlagmaschinen,Kunststoffverarbeitungen,Metallbearbeitungen,Montagen
Inovatools Eckerle & Ertel GmbH,https://www.inovatools.eu/,False,Apps,Dienste,Werkzeuge,Erodiermaschinen,Fräsmaschinen,Schleifmaschinen,Cylindrical Grinding,Metallbearbeitungen,Regrinding
TPS-Technitube Röhrenwerke GmbH,,False,Rohrzubehör,nahtlose Rohre,Ölfeldrohre,Biegeanlagen,Kaltumformmaschinen,,Kaltpilgern,Kaltziehen,
OptoTech Optikmaschinen GmbH,https://www.optotech.de/,False,Brillenoptik,Feinoptik,Messtechnik,Poliermaschinen,Schleifenmaschinen,Zentriermaschinen,Polieren,Schleifen,Zentrieren
Stahlrump GmbH & Co. KG,http://www.stahlrump.de,True,Band kaltgewalzt,Draht,Kunststoffprodukte,Drahtzieherei,Fräsmaschinen,Kaltwalzwerk,Kaltwalzen,Kunststoffverarbeitungen,Metallbearbeitungen
EZM Edelstahlzieherei Mark GmbH,,True,Blankstahl,Medizintechnik,Profile,Beizmaschinen,Schleifmaschinen,Ziehmaschinen,Beizen,Glühen,Rissprüfungen
COLLIN Lab & Pilot Solutions GmbH,https://www.collin-solutions.com/,False,Pilotanlagen,Produktionssysteme,intelligente modulare Laborsysteme,Extrusionsmaschinen,Laboranlagen,Verarbeitungssysteme,Kunststoffverarbeitungen,,
Saacke Pforzheim GmbH & Co. KG,https://www.saacke-pforzheim.de,True,Instandhaltungsservice,Präzisionswerkzeuge,Prüfmaschinen,Bearbeitungszentren,CNC-Maschinen,Fräsmaschinen,Metallbearbeitungen,Oberflächenbearbeitungen,Schleifverfahren
Wittmann Battenfeld Deutschland GmbH,https://www.wittmann-group.com/,False,Automation,Auxiliary Equipment,Injection Molding,Spritzgießmaschinen,Temperiergeräte,,Automatisierungstechniken,Kunststoffverarbeitungen,Recycling
Arnstädter Werkzeug- und Maschinenbau AG,https://www.awm-ag.de/,False,Automatisierungslösungen,Sondermaschinen,Werkzeuge,Erodiermaschinen,Fräsmaschinen,Spritzgießmaschinen,Kunststoffverarbeitungen,Metallbearbeitungen,Montagen
De Dietrich Process Systems GmbH,www.dedietrich.com,False,Anlagenbau,Chemische Prozesslösungen,Heizsysteme,Destillationsanlagen,Fräsmaschinen,Reaktoren,Destillationen,Extraktionen,Kunststoffverarbeitungen
HOSCH Fördertechnik Recklinghausen GmbH,https://www.hosch-international.com/,False,Conveyor Belt Cleaning Systems,Gurtabstreifer,Tracker Rollers,,,,,,
KÖBO GmbH & Co KG,,False,Antriebsketten,Förderketten,Kettenräder und Scheiben,CNC Maschinen,Stanzmaschinen,Wärmebehandlungsöfen,Mechanische Verarbeitungen,Montagen,Thermische Be- und Weiterverarbeitungen
Werner Bauser GmbH,www.wernerbauser.de,True,Konstruktionen,Kunststoff-Zahnräder,Lohnfertigung,Drehmaschinen,Fräsmaschinen,Schweißmaschinen,Fertigungen,Kunststoffverarbeitungen,Metallbearbeitungen
Silberhorn Gruppe,,True,Blechtechnik,Hochdruckwasserstrahl-Entgratanlagen,Industrielle Reinigungsmaschinen,Hochdruckwasserstrahlanlagen,Laserschneidanlagen,Reinigungsanlagen,Druckflut-Reinigen,Hochdruck-Reinigen,Schöpffluten
Lahnwerk GmbH,http://www.lahnwerk.de,True,Blechbearbeitungen,Druckgusswerkzeuge,Kernformwerkzeuge,Biegemaschinen,Drehmaschinen,Erodiermaschinen,CNC-Bearbeitungen,Kunststoffverarbeitungen,Laserschneiden
MWS Schneidwerkzeuge GmbH & Co KG,http://www.mendritzki.de,True,Bandstahl,Blechbearbeitungen,Lohnfertigungen,Biegemaschinen,Fräsmaschinen,Laserschneidanlagen,Blechbiegen,Blechschneiden,Feinschneiden
Exeron GmbH,https://www.exeron.de,True,Automatisierungslösungen,Erodiermaschinen,Fräsmaschinen,Erodiermaschinen,Fräsmaschinen,Lasermaschinen,Kunststoffverarbeitungen,Metallbearbeitungen,
Resch Maschinenbau GmbH,https://www.resch-maschinenbau.de/,True,Baugruppen,Baugruppenmontage,Fertigungsteile,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,Blechbearbeitungen,Drehen,Fräsen
Hohner Postpress Solutions GmbH,https://www.hohner-postpress.com,True,Drahtheftmaschinen,Druckweiterverarbeitungssysteme,Falt- und Sammelmaschinen,Drahtheftmaschinen,Falzmaschinen,Klebebindemaschinen,Binden,Drahtheften,Drucken
DIOSNA Dierks & Söhne GmbH,www.diosna.com,False,Backanlagen,Coater,Fermenter,Backöfen,Fluidbettprozessoren,Knetmaschinen,Backprozesse,Fermentationen,Kneten
SWM Werkzeugfabrik GmbH & Co. KG,https://www.werkzeugschmiede.de/de/,False,,,,,,,,,
Herbert Arnold GmbH & Co. KG,www.arnold-gruppe.de,True,Brenner,Lohnfertigung,Maschinen,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,Automatisierungen,CNC-Bearbeitungen,Montagen
Wink Stanzwerkzeuge GmbH & Co. KG,https://www.wink.de,True,Flexible Dies,Individuelle Fertigung,Kunststoffprodukte,Erodiermaschinen,Fräsmaschinen,Schneidemaschinen,Formgebungen,Kunststoffverarbeitungen,Montagen
Christian Maier GmbH & Co. KG,http://www.maier-heidenheim.com,True,Automationslösungen,Drehdurchführungen,Erodiermaschinen,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,CNC-Bearbeitungen,Kunststoffverarbeitungen,Metallbearbeitungen
Agathon GmbH & Co. KG,https://www.agathon-moulds.com/de/,False,Mould Inserts,Schokoladenformen,Silikonformen,CNC-Fräsmaschinen,Erodiermaschinen,Spritzgießmaschinen,CNC-Bearbeitungen,Kunststoffverarbeitungen,Spritzgüsse
Wächter Packautomatik GmbH & Co. KG,https://www.waechter-packautomatik.de,False,Automatisierungslösungen,Industrielle Fördertechnik,Komplettlösungen,Automatisierungssysteme,Fertigungsanlagen,Förderanlagen,Automatisierungsprozessen,Förderprozessen,Montageprozessen
Modell- und Formenbau Blasius Gerg GmbH,http://www.gerg.de,True,Anlagen,Formenbau,Maschinen,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,CNC-Bearbeitungen,Gießen,Laser-Schneiden
Rite-Hite GmbH,https://www.ritehite.com/de/,False,Fahrzeugverriegelungen,Industrietore,Überladebrücken,,,,,,
Paul Hafner GmbH Werkzeugbau,www.paul-hafner.de,True,Baugruppenfertigung,Blechbearbeitung,Metallverarbeitung,Biegemaschinen,Erodiermaschinen,Fräsmaschinen,Biegen,CNC-Bearbeitungen,Laserschneiden
MAP Maschinen- & Apparatebau,https://map-rathenow.de/,True,Fertigungstechnologien,Lohnfertigungslösungen,Produktionsprozesse,CNC-Maschinen,Erodiermaschinen,Fräsmaschinen,Kunststoffverarbeitungen,Metallbearbeitungen,Montageprozessen
Jäcklin GmbH,https://www.air-end.de/,False,Rotoren,Schraubenverdichter,Verdichterstufen,Fertigungsmaschinen,Montagemaschinen,,Entwicklungen,Montagen,Präzisionsfertigungen
Metallwarenfabrik Reichertshofen,https://www.bindernet.de,True,Automatisierungslösungen,Bindesysteme,Klebstoffe,Fräsmaschinen,Laserschneidanlagen,Pressmaschinen,Automatisierte Fertigungen,Binden,Laserschneiden
Modellbau Schönheide GmbH,https://www.mbschoenheide.de/,False,Vorrichtungen,Werkzeuge,Zubehör,CNC-Maschinen,Erodiermaschinen,Fräsmaschinen,Kunststoffverarbeitungen,Modell- und Formenbau,Werkzeugbau
WELLGO Gruppe,,True,Antriebssysteme,Hygienespender,Sensorgriffe,Erodiermaschinen,Fräsmaschinen,Spritzgussmaschinen,Montagen,Spritzgüsse,Werkzeugbau
Heinz Gothe GmbH & Co. KG,https://www.gothe-edelstahl.de/,True,Apparatebau,Edelstahlrohre,Fittings,Laser-Schneidemaschinen,Plasma-Schneidemaschinen,Schweißmaschinen,Beizen,Plasma,Schneiden
Hans Schröder Maschinenbau GmbH,,False,Blechbearbeitungsmaschinen,Schwenkbiegemaschinen,Tafelscheren,Biegezentren,Schwenkbiegemaschinen,Tafelscheren,Biegen,Schneiden,Sicken
Kemptener Eisengießerei Adam Hönig AG,http://www.kemptener-eisengiesserei.de/,False,Gusseisen mit Kugelgraphit,Gusseisen mit Lamellengraphit,Gussprodukte,Fräsmaschinen,Gießmaschinen,Spritzgussmaschinen,Fräsen,Gießen,Spritzgießen
WW-K Warmwalzwerk Königswinter GmbH,,False,,,,,,,,,
Südstahl GmbH & Co. KG,https://www.suedstahl.de,True,Baugruppenfertigungen,Blechzuschnitte,Lagersysteme,Bohrautomaten,Brennschneidanlagen,Fräsmaschinen,Beschichten,Brennschneiden,Laserschneiden
Seco Tools GmbH,https://www.secotools.com/,True,Bearbeitungslösungen,Schneidwerkzeuge,Werkzeugsysteme,Bohrmaschinen,Drehmaschinen,Fräsmaschinen,Metallbearbeitungen,Werkzeugreparatur,Zerspanungen
Schwarze-Robitec GmbH,https://www.schwarze-robitec.com,False,Biegemaschinen,Messanlagen,Perforiermaschinen,Biegemaschinen,CNC-Rohrbiegemaschinen,Fräsmaschinen,Biegen,Kaltbiegen,Messen
Burkhardt-Weber,http://www.burkhardt-weber.de,True,Automatisierungslösungen,Bearbeitungszentren,CNC-Bearbeitungszentren,Bearbeitungszentren,Drehmaschinen,Erodiermaschinen,CNC-Bearbeitungen,Erodieren,Fräsen
Theodor Winkels GmbH & Co. KG,http://www.winkels-vessels.com/,False,Druckbehälter,Reaktoren,Wärmeübertrager,Blechbearbeitungsmaschinen,Fertigungsmaschinen,Schweißmaschinen,Biegen,Montagen,Schweißen
Dossmann GmbH Eisengiesserei und Modellbau,,False,Gussteile für Antriebstechnik,Gussteile für Pressenbau,,Furanharz Handformerei,Induktionsöfen,Kaltharzformanlagen,Eisengüsse,Modellbau,Prototypenbau
Teepack Spezialmaschinen GmbH & Co. KG,https://www.teepack.com/de/,False,Retrofit-Lösungen,Tee-Verpackungsmaschinen,,Flowpack-Maschinen,Schlauchbeutelmaschinen,Verpackungsmaschinen,Montagen,Qualitätskontrollen,
KS Tools Werkzeuge - Maschinen GmbH,,False,Handwerkzeuge,KFZ-Spezialwerkzeuge,LKW-Spezialwerkzeuge,Drehmaschinen,Fräsmaschinen,Spritzgussmaschinen,Kunststoffverarbeitungen,Metallbearbeitungen,Montagen
Schleuniger GmbH,https://www.schleuniger.com,False,Kabelverarbeitungslösungen,Prüftechnologien,Test and measurement systems,Abisoliermaschinen,Ablängmaschinen,Crimpmaschinen,Abisolieren,Crimpen,Kabelverarbeitungen
Müller Modell- und Formenbau GmbH & Co. KG,http://www.mueller-wallau.de/,False,Formenbau,Kunststoffteile,Werkzeuge,Erodiermaschinen,Fräsmaschinen,Spritzgussmaschinen,Erodieren,Fräsen,Spritzgüsse
Horst Scholz GmbH & Co. KG,https://www.scholz-htik.de,True,Blechbearbeitungsdienste,Lohnfertigung,Mikrotechnik,Biegemaschinen,Erodiermaschinen,Fräsmaschinen,Blechbearbeitungen,Laserschneiden,Mikrospritzgüsse
Knödler-Getriebe GmbH & Co. KG,https://www.knoedler-getriebe.de/,False,Antriebslösungen,Getriebe,Komplettlösungen,Fertigungseinrichtungen,Fräsmaschinen,Montagemaschinen,Fertigungen,Konstruktionen,Montagen
Voxeljet AG,https://www.voxeljet.de,True,3D-Druck On Demand,3D-Druckdienste,3D-Drucker,3D-Druckmaschinen,3D-Drucksysteme,Gießmaschinen,Additive Fertigungen,Binder Jetting,Polymer Sintern
Okuma Europe GmbH,https://www.okuma.eu,False,Automatisierungslösungen,CNC-Drehmaschinen,CNC-Fräsmaschinen,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,CNC-Bearbeitungen,Metallbearbeitungen,Montagen
Stürtz Maschinenbau GmbH,https://www.stuertz.com/,False,Automatisierungssysteme,Montagetechnik,Schweissmaschinen,Erodiermaschinen,Fräsmaschinen,Schweissmaschinen,Kunststoffverarbeitungen,Metallbearbeitungen,Montageprozessen
Steinhoff International Holdings N.V.,https://www.steinhoff.eu,True,Haushaltswaren,Kaltwalzen,Möbel,Drehmaschinen,Fräsmaschinen,Holzverarbeitungsmaschinen,Holzverarbeitungen,Kunststoffverarbeitungen,Mechanische Fertigungen
Magnetbau Schramme GmbH & Co. KG,,False,Elektromagnete,Sensoren,Ventile,CNC-Drehen,Schweißen,Spritzguss,Fertigungen,Montagen,Projektmanagement
Marposs S.p.A.,https://www.marposs.com,False,Automatisierungslösungen,Inspektionssysteme,Messsysteme,Automatisierungsgeräte,Drehmaschinen,Erodiermaschinen,Kalibrierungen,Kunststoffverarbeitungen,Metallbearbeitungen
Preßwerkzeugbau Großdubrau GmbH,http://www.pwb-online.de/,False,Presswerkzeuge,Spritzgussformen,Werkzeuge,CNC-gesteuerte Werkzeugmaschinen,Erodiermaschinen,Fräsmaschinen,Kunststoffverarbeitungen,Metallbearbeitungen,
Josef Kränzle GmbH & Co. KG,https://www.kraenzle.com,False,Hochdruckreiniger,Industriesauger,Kehrmaschinen,Fertigungseinrichtungen,Hochdruckpumpen,Reinigungsgeräte,Kunststoffverarbeitungen,Lackierungen,Metallbearbeitungen
Allgaier Process Technology GmbH,https://www.allgaier-process-technology.com/de/,False,Kühlen,Mischanlagen,Siebanlagen,Kühlanlagen,Mischanlagen,Siebanlagen,Kühlen,Mischverfahren,Sieben
Forst Technologie GmbH & Co. KG,https://www.forst-online.de/index.php/de/,True,Dienstleistungen,Räummaschinen,Räumwerkzeuge,Räummaschinen,Schärfmaschinen,,Metallbearbeitungen,,
RSA cutting systems GmbH,https://www.rsa.de/,False,Bürsten,Entgraten,Sägen,Bürstmaschinen,Entgratmaschinen,Sägezentren,Holzbearbeitungen,Kunststoffverarbeitungen,Metallbearbeitungen
Saar-Hartmetall und Werkzeuge GmbH,www.saar-hartmetall.de,True,Hartmetalle,Hartmetallwerkzeuge,Lohnfertigung,Drehmaschinen,Erodiermaschinen,Fräsmaschinen,Drehen,Erodieren,Fräsen
Fecken-Kirfel GmbH & Co. KG,https://www.fecken-kirfel.de/,False,Ingenieurdienstleistungen,Kundenservice,Schneidmaschinen,Schneidmaschinen,,,Kunststoffverarbeitungen,Metallbearbeitungen,
FMF-WWF Werkzeug- und Prototypenbau GmbH,https://www.fmf-wwf.de/,True,Kleinserienwerkzeuge,Prototypenwerkzeuge,Serienabsicherungswerkzeuge,CNC-Bearbeitungszentren,Fräsmaschinen,Messmaschinen,CNC-Bearbeitungen,Mechanische Bearbeitungen,Modellbau
WEMA Vogtland Technology GmbH,https://www.global-retool-group.com/de/,False,Montage,Schweißen,Umrüstung,CNC-Schleifen,Flachschleifen,Schleifen von Werkzeugen,Kunststoffverarbeitungen,Metallbearbeitungen,Montagen
ENTEX Rust & Mitschke GmbH,,False,Kalanderwalzen,Planetwalzenextruder,Temperiersysteme,Extruder,Kalanderwalzen,Temperiersysteme,Chemische Prozessen,Gummi- und Elastomerverarbeitungen,Kunststoffverarbeitungen
LIFTKET Hoffmann GmbH,https://www.liftket.de,False,Baukräne,Elektrokettenzüge,Elektroseilzüge,Fräsmaschinen,Lackieranlagen,Montagemaschinen,Lackierungen,Metallbearbeitungen,Montagen
Lanico-Maschinenbau,https://www.lanico.de,True,Aerosol Dosen,Automatisierte Maschinen,Industrielle Produkte,Extrusionsanlagen,Flanging-Maschinen,Seamer,Extrusionen,Kunststoffverarbeitungen,Metallbearbeitungen
Hofmann Mess- und Auswuchttechnik GmbH & Co. KG,https://www.hofmann-global.com/,True,Automatic Integrated Balancing Solutions,Hand-Held Measuring Units,Universal Balancing Machines,Vibration Measuring Devices,Balancing Machines,,Unbalance Correctionen,Vibration Measurement,
Klaus Backes GmbH,http://www.backesgmbh.de/,True,CNC-Bearbeitung,Stanz- und Umformtechnik,Vorrichtungsbau,Biegeanlagen,CNC-Maschinen,Stanzmaschinen,Biegen,CNC-Bearbeitungen,Montagen
Badische Drahtwerke GmbH,https://bdw-kehl.com/,False,Betonstahl,Bewehrungsdraht,Lagermatten,Biegemaschinen,Schweißmaschinen,Zuschneidemaschinen,Biegen,Metallbearbeitungen,Schweißen
Schmoll Maschinen GmbH,http://www.schmoll-maschinen.de,True,Direktbelichtungsmaschinen,Erodiermaschinen,Fräsmaschinen,Bohrmaschinen,Drehmaschinen,Erodiermaschinen,Direktbelichtungen,Kunststoffverarbeitungen,Metallbearbeitungen
Transnova RUF Verpackungs- + Palettierungs GmbH,https://www.transnova-ruf.de/de/,False,Palettierungsmaschinen,Verpackungsmaschinen,,Palettierungsmaschinen,Verpackungsmaschinen,,Palettierprozessen,Pick-and-Pack Prozessen,Verpackungsprozessen
Philipp Hafner GmbH & Co. KG,https://www.hafner-philipp.de/,True,Fertigungsmesstechnik,Sondermessmaschinen,Standardmessgeräte,Erodiermaschinen,Fräsmaschinen,Montagemaschinen,Metallbearbeitungen,Montagen,Prüftechniken
PS Laser GmbH & Co. KG,http://www.ps-laser.de,True,Biegen,Laserbeschriftungen,Lasergravuren,Beschriftungsmaschinen,Biegemaschinen,CNC-Laserschneidanlagen,Beschriftungsverfahren,Biegen,Gravurverfahren
Warmpresswerk Max B. Schachmann GmbH,,True,Schmiedeteile,Sonderstahl,Werkzeuge,5-Achs-Fräsmaschinen,CNC-Drehmaschinen,Schmiedepressen,Oberflächenbehandlungen,Warmmassivumformungen,Wärmebehandlungen
Maschinenbau Dahme GmbH,https://www.mb-dahme.de/,True,CNC-Drehteile,CNC-Frästeile,Schweißbaugruppen,CNC-Drehmaschinen,CNC-Fräszentren,Räummaschinen,CNC-Drehen,CNC-Fräsen,Schweißen
JBT SCHRÖDER,,False,Injektionslösungen,Marinierungslösungen,Technologisch fortschrittliche Maschinen für die Lebensmittelverarbeitung,Injektionsmaschinen,Mariniermaschinen,Mechanische Aufbereitungsmaschinen,Injektionen,Marinierungen,Mechanische Aufbereitungen
FMB Maschinenbaugesellschaft mbH & Co.KG,https://www.fmb-machinery.de/,False,Automatisierungslösungen,Handlingsysteme,Lademagazine,Drehautomaten,Fräsmaschinen,Handlingsysteme,Automatisierungstechniken,Metallbearbeitungen,
Wolf Verpackungsmaschinen GmbH,https://wolf-packaging.com/,True,Complete Packaging Lines,Dosing-Systeme,Verpackungslösungen,Füllmaschinen,Schnellverpackungsmaschinen,Verpackungsmaschinen,CNC-Bearbeitungsprozessen,Kunststoffverarbeitungen,Montageprozessen
Zeulenroda Präzision Maschinenbau GmbH,https://www.zr-praezision.de/,True,Baugruppenmontage,Metallzerspanung,Spanntechnik,CNC-Bohrmaschinen,CNC-Drehmaschinen,CNC-Fräsmaschinen,CNC-Drehbearbeitungen,CNC-Fräsbearbeitungen,CNC-Hochgenauigkeitsbearbeitungen
m-tec mathis technik gmbh,https://www.m-tec.com,False,Baustellentechnik,Digitalisierung,Maschinen für die Bauindustrie,Dosieranlagen,Förderanlagen,Mischanlagen,Dosieren,Fördern,Fördertechniken
J. König GmbH & Co. Werkzeugfabrik,https://www.j-koenig.de,True,Hilfsmittel,Maschinen,Metallbearbeitungsdienstleistungen,Blechbearbeitungsmaschinen,Bohrmaschinen,CNC-Maschinen,Blechbearbeitungen,CNC-Bearbeitungen,Holzbearbeitungen
Hugo Beck Maschinenbau GmbH & Co. KG,https://www.hugobeck.com,False,After Sales Service,Automatisierungslösungen,Banderoliermaschinen,Bündelpacker,Flowpackmaschinen,Schlauchbeutelmaschinen,Automatisierungslösungen,Schweißprozessen,Verpacken in Folien
CeraCon GmbH,https://www.ceracon.com,True,Automatisierte Fertigungslösungen,Dichtstoffe,Industrieöfen,Automatisierungstechnik,Bearbeitungszentren,Dosieranlagen,Kunststoffverarbeitungen,Montagen,Schaumdichtungstechnologien
Kompressorenbau Bannewitz GmbH,https://kbb-turbo.com/,True,Abgasturbolader,Ladeluftkühler,Retrofit-Lösungen,Drehmaschinen,Fräsmaschinen,Schweißmaschinen,Metallbearbeitungen,Montagen,Oberflächenbehandlungen
DAMBACH Lagersysteme GmbH & Co. KG,https://www.dambach-lagersysteme.de/,False,Automatisierungslösungen,Lagersysteme,Logistiksysteme,Automatisierungsanlagen,Fördertechnik,Regalbediengeräte,Automatisierungen,Fertigungen,Metallbearbeitungen
Robert Röntgen GmbH & Co. KG,https://roentgen-saw.com/de/,False,Sägeblätter,Sägebänder,Zubehör,Bandsägen,Erodiermaschinen,Fräsmaschinen,Holzbearbeitungen,Kunststoffverarbeitungen,Metallbearbeitungen
SAMAG Machine Tools GmbH,http://www.samag-mt.com,True,Automation,Bearbeitungszentren,CNC-Bearbeitungszentren,Drehmaschinen,Fräsmaschinen,Schleifmaschinen,CNC-Bearbeitungen,Fräsen,Metallbearbeitungen
FRANK Walz- und Schmiedetechnik GmbH,https://frank-original.com/,False,Komponenten für landwirtschaftliche Technik,OEM Produkte für landwirtschaftliche Maschinen,Verschleißteile,Biegemaschinen,Fräsmaschinen,Schweißmaschinen,Metallbearbeitungen,Schmieden,Stanzen
RAS Reinhardt Maschinenbau GmbH,https://www.ras-online.de,True,Biegemaschinen,Blechbearbeitungsmaschinen,Formmaschinen,Biegemaschinen,Blechbearbeitungsmaschinen,Schneidemaschinen,Biegen,Blechbearbeitungen,Metallbearbeitungen
Nosta GmbH,https://www.nosta.com,True,Befestigungselemente,Engineering-Lösungen,Lagerlösungen,CNC-Drehbänke,Fräsmaschinen,Montagemaschinen,Drehen,Fräsen,Kunststoffverarbeitungen
IMES-ICORE GmbH,http://www.imes-icore.de,True,3D Metal Printer,Automatisierungstechnik,Dental CAD/CAM Lösungen,3D Drucker,Drehmaschinen,Fräsmaschinen,3D-Druck,CNC-Bearbeitungen,Kunststoffverarbeitungen
Stephan Machinery GmbH,http://stephan-machinery.com/,False,Lösungen,Maschinen,Prozesslinien,Emulsifizierungsmaschinen,Homogenisierungsmaschinen,Kühlmaschinen,Aseptische Verarbeitungen,Emulsifizieren,Kühlen
SN Maschinenbau GmbH,,False,Beutelverpackungsmaschinen,Verpackungslösungen für Lebensmittel,Verpackungslösungen für Tiernahrung,Dosiersysteme,Mehrkopfwaagen,"horizontalen Form-, Füll- und Verschließmaschinen",Abfüllprozessen,Verpackungsprozessen,
NMH GmbH,https://www.nmh.de,True,Automatisierungstechnik,Fertigung,Kunststoffspritzguss,CNC-Bearbeitungsmaschinen,Drehmaschinen,Fräsmaschinen,CNC-Bearbeitungen,Drehen,Fräsen
Carl Benzinger GmbH,https://www.benzinger.de/index.php/de/,True,CNC-Maschinen,Drehmaschinen,Fräsmaschinen,Automationslösungen,Drehmaschinen,Fräsmaschinen,Hartdrehen,Hochglanzdrehen,Schleifen
Carl Hilzinger-Thum GmbH & Co. KG,www.hilzinger-thum.de,True,Gummiwalzen,Konstruktionsteile,Lohnfertigung,Drehmaschinen,Fräsmaschinen,Schweißmaschinen,Drehen,Fräsen,Kunststoffverarbeitungen
ELB-Schliff Werkzeugmaschinen GmbH,,True,Flachschleifmaschinen,Profilschleifmaschinen,Präzisionsflächen-Schleifmaschinen,Flachschleifmaschinen,Profilschleifmaschinen,Tiefschleifmaschinen,Läppen,Polieren,Präzisionsschleifen
D.W. Renzmann Apparatebau GmbH,https://www.dw-renzmann.de,True,CNC-Fräsmaschinen,Erodiermaschinen,Industriewaschmaschinen,Destillieranlagen,Erodiermaschinen,Fräsmaschinen,Destillation von Lösemitteln,Erodieren,Fräsen
Herbold Meckesheim GmbH,https://www.herbold.com,False,Anlagen zum Kunststoffrecycling,Granulieranlagen,Maschinen für die Verarbeitung von Kunststoffabfällen,Agglomeratoren,Granuliermaschinen,Waschmaschinen,Kunststoffverarbeitungen,Recycling,Waschen
Nakanishi Jaeger GmbH,http://www.nakanishi-jaeger.com,True,Automatisierungslösungen,E-Motoren,Hochfrequenzspindeln,Bohrmaschinen,Drehmaschinen,Erodiermaschinen,Gravieren,Metallbearbeitungen,Oberflächenbehandlungen
Kinetics Germany GmbH,https://www.kinetics.net/,False,Ausrüstungen,Prozessmodule,hochrentable Systeme,Montagemaschinen,Prüfmaschinen,Verarbeitungsmaschinen,Anlagenbau,Chemische Verarbeitungen,Installationsprozessen
VARIOVAC PS SystemPack GmbH,https://www.variovac.de/de/,False,Packungsprüfgeräte,Verbrauchsmaterialien,Verpackungsmaschinen,Abfüll- und Dosiersysteme,Packungsprüfgeräte,Verpackungsmaschinen,Kunststoffverarbeitungen,Montageprozessen,Verpackungsprozessen
Arku Maschinenbau GmbH,https://www.arku.com,True,Abkantmaschinen,Bandanlagen,Blechbearbeitungsmaschinen,Abkantpressen,Bandanlagen,Blechschneidemaschinen,Blechbearbeitungen,Coilverarbeitungen,Entgraten
Schwegler Werkzeugfabrik GmbH & Co. KG,http://www.schwegler.de,False,Insektenhotels,Laserbeschriftungen,Nistkästen,Bohrmaschinen,Fräsmaschinen,Schleifmaschinen,Holzbearbeitungen,Kunststoffverarbeitungen,Metallbearbeitungen
