Company,Table,Machine_1,Machine_2,Machine_3
Hoffmann_Raeumtechnik_GmbH,"Im Grundbuch sind für ein Kreditinstitut Grundschulden auf das Betriebsgrundstück
            in Pfo",,"3.526.689,00","2.886.656,00"
DALEX_GmbH_and_Co._KG,23. Im Durchschnitt wurden 136  (Vorjahr: 137) Arbeitnehmer (63 gewerbliche und 73 kaufmännische) be,,"306.829,00","357.774,00"
Christian_Maier_GmbH_and_Co_KG,4. Ergebnisverwendung,,"1.486.799,00","1.392.971,00"
Gebr._Lennartz_GmbH_and_Co._KG,"Es liegen keine Vorgänge von besonderer Bedeutung für das Geschäftsjahr vor, die nach
            Sc",,"696.065,08","889.051,60"
Wilhelm_Koenig_Maschinenbau_GmbH,Bilanz,,"2.034.766,00","1.995.973,00"
Heinz_Berger,"Durch das Hochwasser im Juli 2021 ist dem Unternehmen ein nicht unerheblicher Schaden
            en",,"229.299,50","144.455,00"
CeraCon_GmbH,Aktiva,,"1.006.332,53","947.507,17"
Hubl_GmbH,AKTIVA,,"421.482,03",453
Licon_mt_GmbH_and_Co._KG,Anlagevermögen,,"398.193,00","465.173,00"
J._Koenig_GmbH_and_Co._Werkzeugfabrik,Aktiva,,"761.169,00","805.250,00"
Delimon_GmbH,Beziehungen zum Mutterunternehmen,,"364.909,00","415.951,00"
MAJA-Maschinenfabrik,2. Konzernzugehörigkeit,,"2.217.484,50","2.404.796,50"
Wickert_Maschinenbau_GmbH,Aktiva,,"243.766,50","398.222,50"
Forst_Technologie_GmbH_and_Co._KG,Aktiva,,"913.250,99","1.243.238,99"
Weber_Maschinenbau_GmbH_Breidenbach,Aktiva,,"6.890.416,02","8.523.851,02"
FRANK_Walz-_und_Schmiedetechnik_GmbH,AKTIVA,,"5.090.487,60","5.004.417,92"
Badische_Drahtwerke_GmbH,Bilanz,,"3.668.456,22","4.636.438,22"
Steinlen_Elektromaschinenbau_GmbH,Bilanz,,"3,00","3,00"
SWM_Werkzeugfabrik_GmbH_and_Co.KG,(5) Eigenkapital,,"1.226.901,59","1.340.209,61"
Carl_Hilzinger-Thum_GmbH_and_Co.KG,"Persönlich haftende Gesellschafterin ist die KFH Verwaltungs-GmbH, Tuttlingen, mit
            einem",,"1.584.795,00","2.968.645,00"
Strothmann_Machines_and_Handling_GmbH,"Die Ermittlung der Arbeitnehmerzahl wurde entsprechend der Bestimmung in § 267 Abs.
            5 HG",,"634.566,13","661.525,13"
ESPERA-WERKE_GMBH,"Aufgrund der Entwicklung der Kurswerte bis zum Zeitpunkt der Bilanzaufstellung handelt
            e",,"8,00","2.424,00"
Erbatech_GmbH,Aktiva,,"146.115,00","142.497,00"
Terrot_GmbH,"2. Bilanzierungs- und Bewertungsgrundsätze / Erläuterungen zur Bilanz und zur Gewinn-
              ",,"999.754,00","1.238.865,00"
Demmeler_Maschinenbau_GmbH_and_Co._KG,Aktiva,,"683.966,00","714.838,00"
Helmerding_hiw_Maschinen_GmbH,Aktiva,,"777.808,00","290.090,50"
G_ue_l_d_e_GmbH_and_Co_KG_Kaltwalzwerk,Aktiva,,"1.545.641,55","1.625.922,55"
Maucher_Formenbau_GmbH_and_Co.KG,Aktiva,,"2.507.129,00","1.923.134,00"
Weitkowitz_GmbH,Aktiva,,"1.980.616,00","1.949.725,00"
TREIF_Maschinenbau_GmbH,AKTIVA,,"1.340.535,50","1.673.634,00"
VARIOVAC_PS_SystemPack_GmbH,Aktiva,,"2.009.159,00","1.725.285,00"
PS_Laser_GmbH_and_Co._KG,"Die Steuerrückstellungen und sonstigen Rückstellungen berücksichtigen alle erkennbaren
            R",,"4.756.606,00","4.288.208,00"
Okuma_Europe_GmbH,Konzernverhältnisse,,"185.371,17",31
Dillenberg_GmbH_and_Co._KG,"Vom Jahresüberschuss von TEUR 1.142 wird ein Vorabgewinn in Höhe von TEUR 100 ausgeschüttet.
       ",,"1.811.416,23","1.763.099,74"
Treffler_Maschinenbau_GmbH_and_Co._KG,Aktiva,,"2.744.450,51","3.043.604,51"
Knoedler-Getriebe_GmbH_and_Co._KG,Aktiva,,"3.396.397,00","3.914.656,68"
Sandvik_Mining,Aktiva,,"864.063,69","607.933,19"
Kinetics_Germany_GmbH,"Wir haben unsere Jahresabschlussprüfung nach § 317 HGB unter Beachtung
            der vom Institut ",,"389.814,95","343.823,91"
ZGG_-_Zeitzer_Guss_GmbH,AKTIVA,,"13.701.876,00","11.129.873,00"
Feige_Filling_GmbH,AKTIVA,,"104.562,00","115.825,00"
Tillmann_Werkzeugbau_Profiltechnik_GmbH,Aktiva,,"4.047.222,00","3.135.624,00"
Motan_GmbH,"Der Aufsichtsrat ist verantwortlich für die Überwachung des Rechnungslegungsprozesses
            de",,"349,98","700,00"
HOSCH_Foerdertechnik_Recklinghausen_GmbH,Bilanz zum 31.12.2021,,"93.974,49","102.983,96"
Hutchinson_Stop-Choc_GmbH_and_Co._KG,Entwicklung des Anlagevermögens 2021,,"2.180.915,88","2.518.391,88"
bavius_technologie_gmbh,Aktiva,,"2.846.518,49","85.446,00"
Waechter_Packautomatik_GmbH_and_Co._KG,Aktiva,,"589.038,00","571.716,00"
Mogatec_GmbH,Aktiva,,"4.164.958,90","2.678.949,68"
AMADA_GmbH,AKTIVA,,"215.820,17","295.047,18"
LIFTKET_Hoffmann_GmbH,Aktiva,,"3.093.292,31","4.214.841,28"
Zeltwanger_Maschinenbau_GmbH,Aktiva,,"569.919,00","476.313,00"
Scheppach_GmbH,Aktiva,,"1.888.879,24","1.458.558,56"
Christ_Packing_Systems_GmbH_and_Co._KG,Gesonderte Bilanzpostenangaben nach § 327 HGB,,"1.202.215,00","1.534.280,00"
SD_Automotive_GmbH,Aktiva,,"1.799.591,00","2.732.554,00"
Heller_Tools_GmbH,AKTIVA,,"1.844.253,69","1.840.625,00"
HAeNSEL_Processing_GmbH,AKTIVA,,"325.973,00","178.844,00"
Hofmann_Mess-_und_Auswuchttechnik,Aktiva,,"117.823,85","134.907,57"
Heidelberg_Instruments_Mikrotechnik_GmbH,"Wir halten die Inanspruchnahme aufgrund der Verhältnisse am Abschlussstichtag für
            nicht ",,"5.186.717,50","2.219.221,50"
Lapmaster_Wolters_GmbH,"Der Jahresabschluss der Lapmaster Wolters GmbH wird in den Konzernabschluss der Precision
          ",,"1.164.493,75","1.027.615,88"
Steinbach_and_Vollmann_GmbH,AKTIVA,,"157.546,16","233.232,16"
FRICKE_Abfuelltechnik_GmbH_and_Co._KG,"Die persönlich haftende Gesellschafterin der Berichtsgesellschaft ist die Fricke Abfülltechnik
     ",,"207.920,50","271.251,00"
MWS_Schneidwerkzeuge_GmbH_and_Co_KG,Aktiva,,"4.208.102,50","4.081.231,50"
Werner_Koch_Maschinentechnik_GmbH,"Wir haben unsere Prüfung des Jahresabschlusses und des Lageberichts in Übereinstimmung
            m",,,"87.999,00"
Schnupp_GmbH_and_Co._Hydraulik_KG,Aktiva,,"1.706.628,00","2.158.331,00"
Herbert_Arnold_GmbH_and_Co._KG,Aktiva,,"568.515,00","655.809,00"
Starcke_GmbH_and_Co._KG,AKTIVA,,"6.290.840,00",6.396
ROMACO_Pharmatechnik_GmbH,Entwicklung des Anlagevermögens im Rumpfgeschäftsjahr 2018,,"824.227,51","861.295,51"
Heinz_and_Feld_Sondermaschinenbau_GmbH,Aktiva,,"440.986,61","643.569,61"
Schleuniger_GmbH,Aktiva,,"36.464,45","30.394,00"
TEXPA_Maschinenbau_GmbH_and_Co._KG,"Auch im Jahr 2022 hat die Corona-Pandemie Einfluss auf den Geschäftsverlauf der TEXPA
            Ma",,"214.969,00","143.518,00"
HAeNDLE_GmbH_Maschinen_und_Anlagenbau,Aktiva,,"799.095,00","1.068.479,00"
Schlatter_Deutschland_GmbH_and_Co._KG,Ergebnisverwendung,,"3.156.356,00","3.492.794,50"
ABP_Induction_Systems_GmbH,AKTIVA,,"338.108,27","394.125,86"
Presswerkzeugbau_Grossdubrau_GmbH,Aktiva,,"3.286.029,18","2.824.117,16"
WKFS_Werkzeug-Komponenten-Fertigung,"Pensionsrückstellungen wurden mit dem nach versicherungsmathematischen
            Grundsätzen errec",,"1.529.829,59","1.182.989,59"
Altrad_Lescha_Atika_GmbH,AKTIVA,,"210.143,50","234.316,50"
MARPOSS_GmbH,"Herr Paolo Mattioli, Herr Gianluca Elmo und Herr Trasforini sind alleinvertretungsberechtigt
       ",,"142.157,95","20.470,98"
Sumitomo_Electric_Hartmetallfabrik_GmbH,12 Nachtragsbericht,,"6.977.984,79","8.231.064,33"
TKR_Spezialwerkzeuge_GmbH,Aktiva,,"735.260,00","1.248.301,00"
ADGA_-_Adolf_Gampper_GmbH,Gegenüber dem Vorjahr abweichende Bilanzierungs- und Bewertungsmethoden,,"7.724.870,00","6.858.806,00"
SN-Maschinenbau_GmbH,Aktiva,,"451.853,00","315.661,00"
Lahnwerk_GmbH,Aktiva,,"1.925.223,78","1.953.568,13"
Fibro_Laepple_Technology_GmbH,Aktiva,,"81.207,00","101.702,00"
Wohlhaupter_GmbH,Aktiva,,"1.707.261,00","1.069.664,00"
m-tec_mathis_technik_gmbh,"Seit dem 1. April 2014 gehört die Gesellschaft zum Konzern der Zoomlion Heavy Industry
            S",,"20.768,00","31.391,00"
A._MANNESMANN_MASCHINENFABRIK_GmbH,Aktiva,,"1.105.856,54","130.099,81"
WEIMA_Maschinenbau_GmbH,"Für ungewisse Verbindlichkeiten aus Pensionsverpflichtungen wurden Rückstellungen
            gebild",,"15.024,00","30.064,00"
exeron_GmbH,f) Verbindlichkeiten,,"97.795,22","177.333,22"
Deutsche_Nickel_GmbH,AKTIVA,,"3.763.649,00","4.158.819,00"
Herding_GmbH_Filtertechnik,Aktiva,,"221.887,00","196.042,00"
Hohner_Maschinenbau_GmbH,Aktiva,,"1.320.462,00","1.166.306,00"
Waelischmiller_Engineering_GmbH,"Forderungen und Verbindlichkeiten in fremder Währung werden im Rahmen der Zugangsbewertung
         ",,"758.541,08","389.452,00"
mimatic_GmbH,AKTIVA,,"3.185.089,70","3.780.501,70"
RSB_Rationelle,Davon entfielen auf:,,165,
Guedel_Germany_GmbH,"Von der Angabe der Bezüge der Geschäftsführer wird unter Berufung auf § 286 Abs. 4
            HGB a",,"115.013,00","595.373,00"
Maschinenfabrik_Herbert_Meyer_GmbH,Aktiva,,"594.205,00","878.868,00"
Pouch_Partners_GmbH,"Mit Ablösung der satzungsmäßigen Leistungsverpflichtungen der Capri Sun Unterstützungskasse
        ",,"1.787,00","2.809,00"
Schmoll_Maschinen_GmbH,Aktiva,,"3.137.831,00","3.284.502,00"
BRUGG_German_Pipe_GmbH,Bilanz,,"2.501.540,66","2.722.474,60"
DMT_Demminer_Maschinenbau_Technik_GmbH,"Die Bilanzierung der Sachanlagen erfolgt zu Anschaffungskosten, im Falle abnutzbarer
            Sac",,,5
Wilhelm_Vogel_GmbH_Antriebstechnik,Aktiva,,"554.555,00","667.553,00"
Klaus_Backes_GmbH,Aktiva,,"294.882,00",
Kuenkel_Wagner_Germany_GmbH,Geschäftsführerbezüge,,"240.048,00","253.288,00"
Tipper_Tie_technopack_GmbH,Aktiva,,"1.128.395,63","428.137,49"
Leonhard_Breitenbach_GmbH,Anlagennachweis für das Jahr 2021 (Bruttoanlagenspiegel):,,"679.129,00","553.392,00"
WOLL_MASCHINENBAU_GmbH,AKTIVA,,"1.701.112,00","1.968.683,00"
Gerhard_Schubert_GmbH,VI. Angaben zu Vorgängen von besonderer Bedeutung nach dem Schluss des Geschäftsjahres,,"3.637.211,00","3.148.682,00"
Pulsotronic-Anlagentechnik_GmbH,AKTIVA,,"172.076,93",
Wink_Stanzwerkzeuge_GmbH_and_Co._KG,Aktiva,,"7.409.330,00","4.172.909,00"
S._Mueller_GmbH_and_Co._Werkzeugbau_KG.,Aktiva,,"273.592,00","297.435,00"
Paul_Hafner_GmbH_Werkzeugbau,Aktiva,,"38.200,00","38.200,00"
Bayerische_Mass-Industrie,VII. Ergebnisverwendung,,"780.448,00","931.251,00"
falch_gmbh,Bilanz,,"4.299.754,65","4.640.365,34"
Josef_Blaessinger_GmbH_+_Co_KG,Aktiva,,"201.917,00","197.384,00"
Hartmetall-Werkzeugfabrik_Paul_Horn_GmbH,"Der Posten sonstige Zinsen und ähnliche Erträge enthält Erträge aus dem Deckungsvermögen
           ",,"18.636.469,42","22.750.948,20"
IDEAL_-_Werk_C._+_E._Jungeblodt,Aktiva,,"1.041.664,38","574.055,01"
Lanico-Maschinenbau,Aktiva,,"583.298,00","655.052,00"
Seco_Tools_GmbH,Aktiva,,"236.876,15","512.113,56"
ESAB_Welding_and_Cutting_GmbH,Aktiva,,"110.603,34",160
KS_Tools_Werkzeuge_und_Maschinen_GmbH,Aktiva,,"361.494,00","524.197,00"
ASTOR_Schneidwerkzeuge_GmbH,Aktiva,,"1.162.959,00","969.101,00"
Heckler_Aktiengesellschaft,AKTIVA,,"3.881.699,00","5.080.464,00"
FKT_Formenbau_und_Kunststofftechnik_GmbH,A K T I V A,,"1.303.880,94","1.138.741,29"
HEDELIUS_Maschinenfabrik_GmbH,Aktiva,,"5.557.240,00","5.517.341,00"
FMF-WWF_Werkzeug-_und_Prototypenbau_GmbH,Aktiva,,"1.563.110,56","1.807.594,05"
Stuertz_Maschinenbau_GmbH,Aktiva,,"27.138,00","46.461,00"
SAT_Anlagentechnik_GmbH,Aktiva,,"340.223,00",408
SUCO_Robert_Scheuffele_GmbH_and_Co._KG,4. Erläuterungen und Angaben zu einzelnen Posten der Gewinn- und Verlustrechnung,,"3.163.484,00","2.908.772,00"
RSA_cutting_systems_GmbH,Aktiva,,"126.154,00","139.517,00"
StrikoWestofen_GmbH,"Der Ende Februar 2022 ausgebrochene Russland-Ukraine-Konflikt kann zu Liefer- und
            Umsatz",,"19.790,73","26.994,73"
Herzog_Maschinenfabrik_GmbH_and_Co._KG,4. Organe der Gesellschaft,,,"1.155.680,98"
ABI_Maschinenfabrik_und,Aktiva,,"342.582,09","563.152,14"
Heinz_Gothe_GmbH_and_Co._KG,"-	Herr Bernd Gothe, technischer Geschäftsführer",,"378.677,00","433.927,00"
Scheugenpflug_GmbH,Aktiva,,"2.060.789,00","2.256.750,00"
KOHLER_Maschinenbau_GmbH,"Mutterunternehmen ist die WINTERSTEIGER AG mit Sitz in 4910 Ried im Innkreis, Österreich.
          ",,"466.551,96","564.980,30"
ESA_Eppinger_GmbH,Organbezüge,,"289.885,30","241.132,00"
Werkzeugbau_Laichingen_GmbH,Besondere Ereignisse nach Abschluss des Geschäftsjahres,,"2.706.802,00","3.026.868,00"
Leifeld_Metal_Spinning_GmbH,Aktiva,,"827.421,00","1.014.136,00"
Teepack_Spezialmaschinen_GmbH_and_Co._KG,AKTIVA,,"183.080,00","225.922,00"
Betafence_GmbH,7. Nachtragsbericht,,"172.636,00","216.641,00"
Webomatic_Maschinenfabrik_GmbH,Aktiva,,"341.151,50","398.254,53"
