company name,location,Technische Anlagen Start,Technische Anlagen End,Sachanlagen Start,Sachanlagen End,Start Date,End Date,Note
FKT GmbH,Pförring,"906.690,36","776.790,00","2.042.750,08","1.083.627,24",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/FKT_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Thun Automotive GmbH,Gevelsberg,"2.837.919,84","4.246.940,13","4.720.527,45","5.770.281,78",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Thun_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
hofer Aktiengesellschaft,Nürtingen,NA,NA,NA,NA,-,-,
Timken GmbH,Düsseldorf,"1,00","1,00","981,00","1.291,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Timken_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
OKE Group GmbH,Hörstel,"63.397,00","0,00","1.875.983,31","521.115,73",01.02.2017,31.01.2018,bundesanzeiger_local_data_autozulieferer/OKE_Group_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.02.2017_bis_zum_31.01.2018
Oetiker Deutschland GmbH,Endingen am Kaiserstuhl,"2.962.098,93","2.393.185,53","9.827.359,00","9.584.110,79",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Oetiker_Deutschland_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
EUROTOP GmbH & Co. KG,Frickenhausen,NA,NA,"122.424,12","27.225,12",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/EUROTOP_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Accuride Wheels Solingen GmbH,Solingen,11.568,13.384,16.528,18.048,01.01.2018,31.12.2018,bundesanzeiger_local_data_autozulieferer/Accuride_Wheels_Solingen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2018_bis_zum_31.12.2018
SKT GmbH,Obrigheim,NA,NA,"342.250,50","233.609,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/SKT_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Hör Technologie GmbH,Weiden in der Oberpfalz,"3.736.319,28","4.404.144,00",1.1.2021,31.12.2021,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Hoer_Technologie_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
L&P Automotive Europe GmbH,Nürnberg,"151.045,55","109.034,55","370.199,08","349.579,08",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/LandP_Automotive_Europe_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
GKN Driveline Trier GmbH,Trier,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/GKN_Driveline_Trier_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Limbacher Bremsbelag GmbH,Penig,NA,NA,"291.683,00","322.618,50",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Limbacher_Bremsbelag_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Molex CVS Dabendorf GmbH,Zossen,"9.643.447,00",9.858,"12.435.093,34",11.418,01.01.2018,31.12.2018,bundesanzeiger_local_data_autozulieferer/Molex_CVS_Dabendorf_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2018_bis_zum_31.12.2018
Hehnke GmbH & Co. KG,Steinbach-Hallenberg,"3.371.942,50","3.743.399,50","11.617.032,46","11.642.573,96",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Hehnke_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Fischer & Kaufmann GmbH & Co. KG,Finnentrop,NA,NA,NA,NA,-,-,
Alfred Heyd GmbH u. Co. KG,Bietigheim-Bissingen,"2.249.190,11","1.496.566,11","6.091.755,62","5.241.522,19",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Alfred_Heyd_GmbH_u._Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Nobo Automotive Systems Germany GmbH,Überherrn,"6.345.922,58","7.930.389,74","12.881.381,42","10.462.075,88",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Nobo_Automotive_Systems_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
BRUSS Sealing Systems GmbH,Hoisdorf,"10.074.209,00","12.449.379,95","12.110.799,29","14.435.354,97",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/BRUSS_Sealing_Systems_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Sinterwerke Herne GmbH,Herne,"3.156.165,68","3.725.279,44","5.080.333,68","5.783.460,69",01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/Sinterwerke_Herne_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Carcoustics International GmbH,Leverkusen,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Carcoustics_International_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
hinderer + mühlich GmbH & Co. KG,Göppingen,NA,NA,NA,NA,-,-,
Baumgarten automotive technics GmbH,Burbach,NA,NA,"451.295,96","433.776,54",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Baumgarten_automotive_technics_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Mühlhoff Umformtechnik GmbH,Uedem,"10.738.996,00","2.699.678,00","21.836.266,64","20.874.888,08",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Muehlhoff_Umformtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Köberlein & Seigert GmbH,Grabfeld,"1.050.415,59","1.338.170,59","4.177.724,26","4.604.896,26",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Koeberlein_and_Seigert_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Weiss Automotive GmbH,Appenweier,NA,NA,.,3.,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Weiss_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SODECIA Safety & Mobility Attendorn GmbH,Attendorn,"11.701.092,09","6.323.774,51","22.812.767,00","22.817.842,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/SODECIA_Safety_and_Mobility_Attendorn_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HERE Deutschland GmbH & Co. KG,Berlin,NA,NA,69.819.848,93.201.286,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/HERE_Deutschland_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ESKA Automotive GmbH,Chemnitz,"9.003.850,62","10.416.886,61",2021,2020,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/ESKA_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Bäringhaus & Hunger GmbH,Grünhainichen,"1.902.728,00","2.452.431,00","4.576.207,75","4.919.305,75",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Baeringhaus_and_Hunger_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Hunger GmbH & Co,Frankenberg/Sachsen,NA,NA,NA,NA,-,-,
U-Shin Deutschland GmbH,Erdweg,"3.740.977,20","4.262.435,94","5.345.200,19","6.627.926,30",01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/U-Shin_Deutschland_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Kasai (Germany) GmbH,Wolfsburg,"140.322,00","222.410,00","908.444,00","1.353.890,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Kasai_(Germany)_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ROWA Friedrich Rothmund GmbH & Co. KG,Aalen,"502.716,00","679.336,00","8.207.706,14","9.319.629,99",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/ROWA_Friedrich_Rothmund_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Linamar Antriebstechnik GmbH,Crimmitschau,NA,NA,31.12.2021,31.12.2020,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Linamar_Antriebstechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Dr. Freist Automotive GmbH,Goslar,"8.018.161,00","9.824.340,00","10.142.504,83","11.814.894,15",01.07.2021,30.06.2022,bundesanzeiger_local_data_autozulieferer/Dr._Freist_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_30.06.2022
Wilhelm Kächele GmbH,Weilheim an der Teck,"9.903.502,00",12.848,"19.868.376,70",23.126,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Wilhelm_Kaechele_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Eissmann Automotive Deutschland GmbH,Bad Urach,"477.670,00","591.317,00","6.064.645,88","6.364.306,58",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Eissmann_Automotive_Deutschland_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Georg Fritzmeier - GmbH & Co. KG,Aying,NA,NA,NA,NA,-,-,
J.H. Ziegler GmbH,Achern,"9.896.645,42","11.351.147,82","15.350.207,90","16.615.210,88",01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/J.H._Ziegler_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Grüner Systemtechnik GmbH & Co. KG,Bad Überkingen,"17.743.205,29","21.623.856,29","37.390.855,54","41.968.099,41",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Gruener_Systemtechnik_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
plastic concept gmbh,Neusalza-Spremberg,"3.805.179,00","4.481.788,00","8.502.937,80","10.778.962,21",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/plastic_concept_gmbh/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SumiRiko AVS Germany GmbH,Steinau an der Straße,"1.241.328,01","1.452.268,01","17.109.703,42","17.829.474,17",01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/SumiRiko_AVS_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Magna BÖCO GmbH,Wuppertal,NA,NA,NA,NA,01.01.2017,31.12.2017,bundesanzeiger_local_data_autozulieferer/Magna_BOeCO_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2017_bis_zum_31.12.2017
Carl Wilhelm Cleff GmbH & Co. KG,Wuppertal,"342.836,00","353.988,00","2.214.270,51","3.204.638,51",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Carl_Wilhelm_Cleff_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Feinmetall GmbH,Herrenberg,"1.293.839,00","1.186.215,00","7.321.976,00","8.586.947,50",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Feinmetall_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Keune & Lauber GmbH,Bad Berleburg,NA,NA,"70.056,80","73.512,80",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Keune_and_Lauber_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Magna Car Top Systems GmbH,Bietigheim-Bissingen,"274.317,00","348.428,00","731.530,00","1.046.035,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Magna_Car_Top_Systems_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
NTN Wälzlager (Europa) GmbH,Erkrath,NA,NA,01.04.2021,31.03.2022,01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/NTN_Waelzlager_(Europa)_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
NTN Antriebstechnik GmbH,Gardelegen,"13.908.906,47","16.355.856,05","17.967.442,42","20.919.356,58",01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/NTN_Antriebstechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
INTAX Innovative Fahrzeuglösungen GmbH,Oldenburg (Oldenburg),NA,NA,"702.080,66","751.102,88",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/INTAX_Innovative_Fahrzeugloesungen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Yazaki Europe Limited,Köln,NA,NA,NA,NA,01.04.2021,31.03.2022,bundesanzeiger_local_data_autozulieferer/Yazaki_Europe_Limited/Befreiender_Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
JFK Rings GmbH,Gera,NA,NA,"1.430.832,34","1.493.927,14",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/JFK_Rings_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Klafky GmbH & Co. KG,Villingen-Schwenningen,NA,NA,"628.875,00","857.092,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Klafky_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Polymer-Technik Elbe GmbH,Lutherstadt Wittenberg,"11.331.073,39","11.517.831,12","19.454.054,47","20.225.031,35",01.01.2016,31.12.2016,bundesanzeiger_local_data_autozulieferer/Polymer-Technik_Elbe_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2016_bis_zum_31.12.2016
JOYSONQUIN Automotive Systems GmbH,Rutesheim,"3.993.417,66","3.294.398,11","50.965.056,25","50.563.764,51",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/JOYSONQUIN_Automotive_Systems_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Sand Profile GmbH,Stockstadt am Main,"222.288,53","348.187,63","375.095,32","555.372,88",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Sand_Profile_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
FWB Kunststofftechnik GmbH,Pirmasens,31.12.2021,31.12.2020,"5.722.611,25","4.850.535,94",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/FWB_Kunststofftechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Yanfeng International Automotive,Neuss,"1.341.811,09","1.610.444,10","3.597.116,73","3.289.589,50",01.01.2020,31.12.2020,bundesanzeiger_local_data_autozulieferer/Yanfeng_International_Automotive/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
BBS GmbH,Schiltach,NA,NA,NA,NA,01.01.2011,31.12.2011,bundesanzeiger_local_data_autozulieferer/BBS_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2011_bis_zum_31.12.2011
ISOLITE GmbH,Ludwigshafen am Rhein,NA,NA,"196.629,00","258.091,00",01.04.2019,31.03.2020,bundesanzeiger_local_data_autozulieferer/ISOLITE_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2019_bis_zum_31.03.2020
FEW Fahrzeugelektrik Werk GmbH & Co. KG,Zwenkau,"868.215,00","958.737,00","36.551,00","0,37",01.01.2011,31.12.2011,bundesanzeiger_local_data_autozulieferer/FEW_Fahrzeugelektrik_Werk_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2011_bis_zum_31.12.2011
WEBER GmbH,Aschaffenburg,NA,NA,"16.440,00","38.107,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/WEBER_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Koller Formenbau GmbH,Dietfurt an der Altmühl,"2.731.929,38","309.411,88","2.507.817,00","1.422.265,00",01.01.2013,31.12.2013,bundesanzeiger_local_data_autozulieferer/Koller_Formenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2013_bis_zum_31.12.2013
Farmingtons Automotive GmbH,Georgsmarienhütte,"2.314.789,00","2.567.340,00","4.332.269,22","3.707,1",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Farmingtons_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Gates GmbH,Aachen,NA,NA,"85.448.686,35","56.985.127,75",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Gates_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Hubert Schlieckmann GmbH,Harsewinkel OT Marienfeld,"457.293,96","407.467,82","1.017.897,87","1.163.149,41",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Hubert_Schlieckmann_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Thomas Magnete GmbH,Herdorf,NA,NA,"3.769.194,00","2.851.247,00",31.12.2006,31.12.2006,bundesanzeiger_local_data_autozulieferer/Thomas_Magnete_GmbH/Jahresabschluss_zum_31.12.2006
PM Automotive GmbH,Wilkau-Haßlau,"6.328.059,00","7.190.475,00","11.191.745,64","12.276.265,64",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/PM_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
NIDEC MOTORS & ACTUATORS,Bietigheim-Bissingen,NA,NA,NA,NA,01.04.2019,31.03.2020,bundesanzeiger_local_data_autozulieferer/NIDEC_MOTORS_and_ACTUATORS/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2019_bis_zum_31.03.2020
R+W Antriebselemente GmbH,Wörth am Main,NA,NA,NA,NA,-,-,
KIPP GmbH & Co. KG,Sulz am Neckar,NA,NA,"2.313.089,00","2.709.140,56",01.01.2010,31.12.2010,bundesanzeiger_local_data_autozulieferer/KIPP_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2010_bis_zum_31.12.2010
Boryszew Kunststofftechnik,Gardelegen,"7.643.608,00",4.501,"11.161.651,98",8.975,01.01.2019,31.12.2019,bundesanzeiger_local_data_autozulieferer/Boryszew_Kunststofftechnik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
Diesel Technic SE,Kirchdorf,NA,NA,"32.177.960,77","33.911.750,14",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Diesel_Technic_SE/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Feintool System Parts Obertshausen GmbH,Obertshausen,"8.433.274,00","8.994.401,00","13.989.771,53","14.379.402,32",01.01.2015,31.12.2015,bundesanzeiger_local_data_autozulieferer/Feintool_System_Parts_Obertshausen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2015_bis_zum_31.12.2015
UKM technologies GmbH,Reinsberg,NA,NA,NA,NA,-,-,
Umformtechnik Radebeul GmbH,Radebeul,"902.461,00",1.122,"8.227.391,49",9.661,01.10.2021,30.09.2022,bundesanzeiger_local_data_autozulieferer/Umformtechnik_Radebeul_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2021_bis_zum_30.09.2022
BOA Metal Solutions GmbH,Stutensee,"3.168.577,07",3.879,"5.135.501,75",4.856,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/BOA_Metal_Solutions_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Guardian Flachglas GmbH,Bitterfeld-Wolfen,"39.718.399,18","42.991.541,53","3.170.474,52","4.451.635,71",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Guardian_Flachglas_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
UMFOTEC GmbH,Northeim,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/UMFOTEC_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Arthur Langenhan GmbH & Co. KG,Olpe,NA,NA,"1.485.393,26","1.577.480,26",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Arthur_Langenhan_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Kromberg & Schubert GmbH & Co. KG,Renningen,"1.304.828,00","1.568.107,00","20.910.549,26","21.106.593,03",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Kromberg_and_Schubert_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
August Storm GmbH & Co. KG,Spelle,"1.196.751,26","1.232.680,26","2.468.118,85","2.716.420,82",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/August_Storm_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
allsafe GmbH & Co. KG,Engen,"3.463.474,98","5.838.454,97","13.857.830,77","16.891.130,55",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/allsafe_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
helag-electronic GmbH,Nagold,"1.338.185,22","2.585.987,74","2.188.534,30","3.451.805,24",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/helag-electronic_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Wildauer Schmiede- und,Wildau,"2.452.546,00","3.632.773,00","3.161.733,45","3.954.799,04",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Wildauer_Schmiede-_und/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Kohlhage Automotive GmbH & Co. KG,Neuenrade,NA,NA,"22.118,70","0,00",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Kohlhage_Automotive_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ATERA GmbH,Leutkirch im Allgäu,"113.258,87","50.874,43","1.579.715,85","1.315.221,54",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/ATERA_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Martin Metallverarbeitung GmbH,Ebersdorf b.Coburg,NA,NA,"1.443.410,07",213,01.07.2021,30.06.2022,bundesanzeiger_local_data_autozulieferer/Martin_Metallverarbeitung_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_30.06.2022
Ascorium GmbH,Königswinter,"763.351,70","809.379,41","2.591.367,52","3.055.922,77",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Ascorium_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Neapco Europe GmbH,Düren,"20.091.674,07",23.757,"26.342.084,50",30.854,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Neapco_Europe_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Wagner Automotive GmbH,Kelberg,"277.639,00","305.956,00","705.448,00","695.884,00",01.01.2017,31.12.2017,bundesanzeiger_local_data_autozulieferer/Wagner_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2017_bis_zum_31.12.2017
LISI Automotive Knipping,Kierspe,"5.324.899,45","5.528.481,35",1.1.2021,31.12.2021,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/LISI_Automotive_Knipping/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Maxion Wheels Werke GmbH,Königswinter,"13.314.782,00",14.191,"16.037.583,09",17.197,01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/Maxion_Wheels_Werke_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WALOR Vöhrenbach GmbH,Vöhrenbach,"3.356.002,30","4.178.672,21","9.553.606,03","10.610.067,89",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/WALOR_Voehrenbach_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Mektec Europe Sales GmbH,Weinheim,NA,NA,NA,NA,-,-,
Roth GmbH & Co. KG,Nürnberg,NA,NA,"25.782,00","18.952,00",01.01.2011,31.12.2011,bundesanzeiger_local_data_autozulieferer/Roth_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2011_bis_zum_31.12.2011
KOHL-GRUPPE AG,Köln,NA,NA,"13.749.571,35","14.073.116,27",31.12.2021,31.12.2020,bundesanzeiger_local_data_autozulieferer/KOHL-GRUPPE_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MA AUTOMOTIVE DEUTSCHLAND GmbH,Treuen,"45.599.065,56","38.933.261,65","103.702.684,85","104.034.695,71",01.01.2021,31.12.2021,bundesanzeiger_local_data_autozulieferer/MA_AUTOMOTIVE_DEUTSCHLAND_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Rotovia Germany GmbH,Hockenheim,NA,NA,NA,NA,01.10.2021,30.09.2022,bundesanzeiger_local_data_autozulieferer/Rotovia_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2021_bis_zum_30.09.2022
Boryszew Formenbau Deutschland GmbH,Doberschau-Gaußig,NA,NA,NA,NA,-,-,
