company name,location,Technische Anlagen Start,Technische Anlagen End,Sachanlagen Start,Sachanlagen End,Start Date,End Date,Note
Vascutek Deutschland GmbH,Hamburg,NA,NA,NA,NA,01.04.2020,31.03.2021,bundesanzeiger_local_medizintechnik/Vascutek_Deutschland_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2020_bis_zum_31.03.2021
Kulzer GmbH,Hanau,1.493,1.361,16.792,16.792,01.04.2021,31.03.2022,bundesanzeiger_local_medizintechnik/Kulzer_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Hager & Meisinger,Neuss,"2.791.923,00","2.720.546,00","10.240.580,51","10.130.527,89",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Hager_and_Meisinger/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Fritz Stephan GmbH,Gackenbach,"11.911,00","14.560,00","2.548.951,67","2.534,9",31.12.2021,31.12.2020,bundesanzeiger_local_medizintechnik/Fritz_Stephan_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SLK Vertriebsgesellschaft mbH,Waltrop,"23.103,00","28.989,00","344.489,92","480.728,50",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/SLK_Vertriebsgesellschaft_mbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
CODAN Medizinische Geräte,Lensahn,NA,NA,NA,NA,-,-,
Mefina Medical GmbH & Co. KG,Erkrath,NA,NA,"1.236.978,92","1.197.647,92",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Mefina_Medical_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ITD GmbH,Johanniskirchen,"92.201,00","116.649,00","2.881.727,56","2.851.471,82",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/ITD_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
FUJIFILM medwork GmbH,Höchstadt an der Aisch,"3.364.495,04","2.882.842,61","17.965.177,77","18.623.040,56",01.04.2021,31.03.2022,bundesanzeiger_local_medizintechnik/FUJIFILM_medwork_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Jahn GmbH,Königsee-Rottenbach,"397.421,00","408.098,00","2.569.224,00","2.677.879,00",01.01.2017,31.12.2017,bundesanzeiger_local_medizintechnik/Jahn_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2017_bis_zum_31.12.2017
Brain Products GmbH Soft- und Hardware,Gilching,"52.751,00","59.422,00","2.888.465,66","2.991.711,66",31.12.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Brain_Products_GmbH_Soft-_und_Hardware/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Medtron Aktiengesellschaft,Saarbrücken,"224.924,19","288.549,17","3.164.280,96","3.241.416,88",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Medtron_Aktiengesellschaft/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Caspar & Co. LABORA GmbH,Aachen,NA,NA,"607.920,00","664.058,00",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Caspar_and_Co._LABORA_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
RESORBA Medical GmbH,Nürnberg,"627.617,92",762,"3.002.686,73",3.301,01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/RESORBA_Medical_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Cook Deutschland GmbH,Mönchengladbach,NA,NA,NA,NA,-,-,
gbo Medizintechnik AG,Rimbach,NA,NA,"75.572,00","94.340,00",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/gbo_Medizintechnik_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
BRAND GMBH + CO KG,Wertheim,NA,NA,"13.220,00","44.949,00",01.01.2017,31.12.2017,bundesanzeiger_local_medizintechnik/BRAND_GMBH_+_CO_KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2017_bis_zum_31.12.2017
S & C Polymer Silicon- und,Elmshorn,"1.965.780,00","1.874.497,00","18.699.317,89","17.722.683,66",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/S_and_C_Polymer_Silicon-_und/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Kettenbach GmbH & Co. KG,Eschenburg,"238.376,67","328.203,07","866.863,93","810.432,74",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Kettenbach_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Ulrich GmbH & Co. KG,Ulm,NA,NA,"8.655,00","11.510,00",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Ulrich_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Hologic Deutschland GmbH,Wiesbaden,NA,NA,"11.160.251,91","13.365.029,92",01.10.2021,30.09.2022,bundesanzeiger_local_medizintechnik/Hologic_Deutschland_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2021_bis_zum_30.09.2022
OSYPKA AG,Rheinfelden (Baden),"4.693.847,82","3.624.616,09","9.630.303,71","8.871.001,66",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/OSYPKA_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
BEGO GmbH & Co. KG,Bremen,NA,NA,NA,NA,-,-,
Illenseer Hospitalia GmbH,Umkirch,NA,NA,"175.367,50","217.559,50",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Illenseer_Hospitalia_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Medi-Globe GmbH,Rohrdorf,"27.723,19",31,"250.047,76",277,31.12.2016,31.12.2016,bundesanzeiger_local_medizintechnik/Medi-Globe_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2017_bis_zum_31.12.2017
ENDO-FLEX GmbH,Voerde (Niederrhein),"45.933,98",54,"126.271,02",120,01.01.2017,31.12.2017,bundesanzeiger_local_medizintechnik/ENDO-FLEX_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2017_bis_zum_31.12.2017
Orthopädie Müller GmbH,Fürth,NA,NA,"182.253,00","214.759,00",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Orthopaedie_Mueller_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
VARITEC AG,Merchweiler,NA,NA,"896.989,99","796.346,49",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/VARITEC_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
GS Elektromedizinische,Kaufering,"482.689,00","315.466,00","3.946.517,72","4.793.397,50",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/GS_Elektromedizinische/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
caresyntax GmbH,Berlin,NA,NA,NA,NA,-,-,
Kohdent Roland Kohler,Stockach,NA,NA,"350.631,23","110.814,23",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Kohdent_Roland_Kohler/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
LIEBAU orthopädietechnik GmbH,Rostock,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/LIEBAU_orthopaedietechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Dr. Ausbüttel & Co. GmbH,Dortmund,"68.653,00","28.354,00","2.615.880,26","1.373.268,00",01.01.2018,31.12.2018,bundesanzeiger_local_medizintechnik/Dr._Ausbuettel_and_Co._GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2018_bis_zum_31.12.2018
DETAX GmbH,Ettlingen,"978.453,13","1.061.196,77","2.029.665,72","2.098.548,36",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/DETAX_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Zimmer Biomet Deutschland GmbH,Freiburg im Breisgau,NA,NA,NA,NA,-,-,
XENIOS AG,Heilbronn,"122.011,48","97.411,00","4.924.901,31","3.783.156,26",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/XENIOS_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Nicolay GmbH,Nagold,NA,NA,"5.225.386,24","4.782.726,27",01.01.2019,31.12.2019,bundesanzeiger_local_medizintechnik/Nicolay_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
GPE Systeme GmbH,Dassow,"354.337,00",444,"584.675,00",697,01.01.2018,31.12.2018,bundesanzeiger_local_medizintechnik/GPE_Systeme_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2018_bis_zum_31.12.2018
Kröber Medizintechnik GmbH,Dieblich,NA,NA,"374.260,00","315.904,50",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Kroeber_Medizintechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
For Life Produktions- und Vertriebsges.,Berlin,NA,NA,NA,NA,-,-,
HaWi-Med GmbH & Co. KG,Landsberg (Saalekreis),NA,NA,"489.886,50","641.925,50",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/HaWi-Med_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MiE medical imaging electronics GmbH,Seth,NA,NA,"856.615,50","794.102,50",01.07.2021,30.06.2022,bundesanzeiger_local_medizintechnik/MiE_medical_imaging_electronics_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_30.06.2022
IONTO Health & Beauty GmbH,Karlsruhe,"93.606,00","136.132,50","152.869,00","198.238,50",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/IONTO_Health_and_Beauty_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
IONTO-COMED Leipzig GmbH,Thallwitz,NA,NA,"1.014.595,90","1.092.570,90",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/IONTO-COMED_Leipzig_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
W. R. Lang GmbH,Neuwied,NA,NA,"281.172,87","246.647,42",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/W._R._Lang_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
CeMed GmbH Vertrieb und Konfektionierung,Neufra,"249.666,00","271.842,00","437.814,00","522.701,00",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/CeMed_GmbH_Vertrieb_und_Konfektionierung/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Natus Europe GmbH,Planegg,NA,NA,01.01.2021,31.12.2021,01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Natus_Europe_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Covetrus DE GmbH,Düsseldorf,20.500,20.500,"2.360.245,00",3.421,01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Covetrus_DE_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
FVT Verpackungs-,Erlangen,NA,NA,NA,NA,01.01.2018,31.12.2018,bundesanzeiger_local_medizintechnik/FVT_Verpackungs-/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2018_bis_zum_31.12.2018
Gebrüder Martin GmbH & Co. KG,Tuttlingen,NA,NA,NA,NA,-,-,
P.J. Dahlhausen & Co.GmbH,Köln,NA,NA,NA,NA,-,-,
KNAUER Wissenschaftliche Geräte GmbH,Berlin,"1.285.223,00","1.501.673,00","2.786.256,00","2.492.278,70",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/KNAUER_Wissenschaftliche_Geraete_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Löwenstein Medical Technology,Hamburg,NA,NA,NA,NA,01.07.2016,30.06.2017,bundesanzeiger_local_medizintechnik/Loewenstein_Medical_Technology/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2016_bis_zum_30.06.2017
ORTEMA GmbH,Markgröningen,NA,NA,"1.379.782,15","1.262.005,58",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/ORTEMA_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Zhermack GmbH Deutschland,Marl,NA,NA,NA,NA,-,-,
Varian Medical Systems,Darmstadt,NA,NA,NA,NA,-,-,
West Pharmaceutical Services,Eschweiler,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/West_Pharmaceutical_Services/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Spang & Brands GmbH,Friedrichsdorf,"13.826.127,32","632.209,80","5.896.068,00","5.121.166,74",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Spang_and_Brands_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Radiometer GmbH,Krefeld,NA,NA,"12.393.161,90","11.630.945,86",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Radiometer_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
CPM Precision GmbH,Hirschberg an der Bergstraße,NA,NA,"1.562.781,00","1.934.085,22",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/CPM_Precision_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Werfen GmbH,München,"10.213.051,32","9.596.462,61","10.398.146,90","9.827.935,32",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Werfen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Elekta GmbH,Hamburg,NA,NA,"18.102.326,80",24.249,01.05.2021,30.04.2022,bundesanzeiger_local_medizintechnik/Elekta_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.05.2021_bis_zum_30.04.2022
ITM Isotopen Technologien München AG,Garching bei München,1.894,2.034,2.565,2.586,01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/ITM_Isotopen_Technologien_Muenchen_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
DH Healthcare GmbH,Bonn,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/DH_Healthcare_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Medizintechnik Rostock GmbH,Berlin,"13.938,00","55.643,00","4.574.954,00","3.295.950,00",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Medizintechnik_Rostock_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Dieter Marquardt Medizintechnik GmbH,Spaichingen,"1.137.576,00","1.520.714,00","2.201.542,00","2.579.510,00",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Dieter_Marquardt_Medizintechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Heine Optotechnik GmbH & Co. KG,Gilching,NA,NA,NA,NA,-,-,
Medos Medizintechnik AG,Heilbronn,"807.483,36","404.413,24","599.584,98","348.294,72",01.01.2013,31.12.2013,bundesanzeiger_local_medizintechnik/Medos_Medizintechnik_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2013_bis_zum_31.12.2013
Tekno-Medical Optik-Chirurgie GmbH,Tuttlingen,"2.009,00","2.166,00","2.855.438,57","3.083.818,28",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Tekno-Medical_Optik-Chirurgie_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Nypro Healthcare GmbH,Knittlingen,"6.228.212,61","7.164.026,77","15.060.171,29","16.619.530,91",01.09.2021,31.08.2022,bundesanzeiger_local_medizintechnik/Nypro_Healthcare_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.09.2021_bis_zum_31.08.2022
FotoFinder Systems GmbH,Bad Birnbach,"41.267,00","44.527,00","2.230.529,62","2.259.702,62",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/FotoFinder_Systems_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MEYRA GmbH,Kalletal,"14.959,00","18.005,00","3.184.516,17","3.270.091,51",01.01.2019,31.12.2019,bundesanzeiger_local_medizintechnik/MEYRA_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
HOMANN-MEDICAL GmbH & Co. KG,Stolzenau,NA,NA,"1.052.652,00","1.158.306,00",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/HOMANN-MEDICAL_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Sivantos GmbH,Erlangen,100,100,5.395,5.526,01.10.2021,30.09.2022,bundesanzeiger_local_medizintechnik/Sivantos_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2021_bis_zum_30.09.2022
Berlin Heart GmbH,Berlin,"4.090.496,13","3.896.131,13","6.205.880,86","4.951.849,58",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Berlin_Heart_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Mechatronic GmbH,Darmstadt,NA,NA,"207.617,00","230.936,00",01.07.2021,30.06.2022,bundesanzeiger_local_medizintechnik/Mechatronic_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_30.06.2022
neoLab Migge Laborbedarf-Vertriebs GmbH,Heidelberg,NA,NA,"286.296,62","347.658,00",01.01.2016,31.12.2016,bundesanzeiger_local_medizintechnik/neoLab_Migge_Laborbedarf-Vertriebs_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2016_bis_zum_31.12.2016
Portegra GmbH,Erlangen,"1.583,00","2.091,00","131.155,00","160.420,00",01.01.2020,31.12.2020,bundesanzeiger_local_medizintechnik/Portegra_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
Bruker BioSpin MRI GmbH,Ettlingen,"112.080,92",107,"8.051.844,30",7.174,01.01.2018,31.12.2018,bundesanzeiger_local_medizintechnik/Bruker_BioSpin_MRI_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2018_bis_zum_31.12.2018
elm-plastic GmbH,Dudeldorf,"2.537.104,00","2.673.139,00","4.854.063,73","5.113.440,63",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/elm-plastic_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Binamed Moll GmbH,Bayreuth,NA,NA,"66.495,00","81.185,00",01.10.2011,30.09.2012,bundesanzeiger_local_medizintechnik/Binamed_Moll_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2011_bis_zum_30.09.2012
Hecht Contactlinsen GmbH,Au bei Freiburg,"189.329,00","281.107,00","3.507.662,45","3.275.405,16",01.07.2021,30.06.2022,bundesanzeiger_local_medizintechnik/Hecht_Contactlinsen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_30.06.2022
Peter Müller GmbH Produkte für,Albstadt,"10.327.174,29","198.760,57","8.287.026,43","8.928.107,59",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Peter_Mueller_GmbH_Produkte_fuer/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Scheu-Dental GmbH,Iserlohn,"1.287.005,99","891.099,99","5.824.493,53","4.766.276,58",01.01.2019,31.12.2019,bundesanzeiger_local_medizintechnik/Scheu-Dental_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
Strub Medical GmbH & Co. KG,Neuhausen ob Eck,NA,NA,"737.297,00","429.074,00",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Strub_Medical_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Leica Biosystems Nussloch GmbH,Nußloch,"4.544.220,54",2.120,"12.447.488,14",11.470,01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Leica_Biosystems_Nussloch_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
VIVONIC GmbH,Sailauf,NA,NA,NA,NA,-,-,
ergoline GmbH,Bitz,NA,NA,"231.853,57","272.026,57",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/ergoline_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Medisana AG,Neuss,"129.880,56","50.457,00","555.318,69","394.818,00",01.01.2016,31.12.2016,bundesanzeiger_local_medizintechnik/Medisana_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2016_bis_zum_31.12.2016
Amann Girrbach GmbH,Pforzheim,NA,NA,"1.654.581,10","2.193.536,10",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Amann_Girrbach_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Ormed GmbH,Freiburg im Breisgau,NA,NA,"4.700.052,84",4.932,01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Ormed_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Mathys Orthopädie GmbH,Mörsdorf,"4.013.225,42","4.203.738,40","8.862.454,21","9.167.746,02",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Mathys_Orthopaedie_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
FEG Textiltechnik Forschungs-,Aachen,"362.042,00","432.685,00","5.668.545,69","6.032.621,19",01.07.2021,30.06.2022,bundesanzeiger_local_medizintechnik/FEG_Textiltechnik_Forschungs-/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_30.06.2022
PubliCare GmbH,Köln,NA,NA,"970.754,00","1.039.880,21",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/PubliCare_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Waters GmbH,Eschborn,NA,NA,"1.241,00","1.897,00",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Waters_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
OPHARDT PRODUCT GmbH + Co. KG,Issum,NA,NA,"162.043,00","192.030,00",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/OPHARDT_PRODUCT_GmbH_+_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
LivaNova Deutschland GmbH,München,NA,NA,NA,NA,-,-,
medi1one medical GmbH,Waiblingen,NA,NA,"165.818,00","166.970,00",01.01.2014,31.12.2014,bundesanzeiger_local_medizintechnik/medi1one_medical_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2014_bis_zum_31.12.2014
WALDEMAR LINK GmbH & Co. KG,Hamburg,"8.608.383,63","7.680.492,13","30.435.516,84","28.891.408,73",01.01.2015,31.12.2015,bundesanzeiger_local_medizintechnik/WALDEMAR_LINK_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2015_bis_zum_31.12.2015
Medizintechnik Jäschke GmbH,Stockelsdorf,NA,NA,"55.141,00","35.141,00",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Medizintechnik_Jaeschke_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
GTI Medicare GmbH,Hattingen,"7.539,00","9.703,00",2021,2020,31.12.2021,31.12.2021,bundesanzeiger_local_medizintechnik/GTI_Medicare_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Edwards Lifesciences Services GmbH,Unterschleißheim,1.375.964,1.411.693,3.383.543,2.295.684,01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/Edwards_Lifesciences_Services_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ResMed Germany Inc.,Planegg,NA,NA,NA,NA,-,-,
Tontarra Medizintechnik GmbH,Wurmlingen,"7.319.816,46","740.081,21","2.607.728,51","2.357.947,51",01.04.2021,31.03.2022,bundesanzeiger_local_medizintechnik/Tontarra_Medizintechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
c-LEcta GmbH,Leipzig,NA,NA,"2.264.642,00","2.118.143,50",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/c-LEcta_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
DÜRR DENTAL SE,Bietigheim-Bissingen,1.190,696,23.705,22.791,31.12.2021,31.12.2021,bundesanzeiger_local_medizintechnik/DUeRR_DENTAL_SE/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Dürr Optronik GmbH & Co. KG,Gechingen,NA,NA,"1.226.477,26","913.258,26",31.12.2006,01.01.2006,bundesanzeiger_local_medizintechnik/Duerr_Optronik_GmbH_and_Co._KG/Jahresabschluss_zum_31.12.2006
SERAG-WIESSNER GmbH & Co. KG,Naila,"8.270.258,00","8.204.092,00","12.323.256,14","15.245.884,93",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/SERAG-WIESSNER_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
biocon Medizintechnik GmbH,Mönchberg,NA,NA,"1.294.686,82","1.320.672,33",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/biocon_Medizintechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MetaSystems Hard & Software GmbH,Altlußheim,NA,NA,"39.915.724,97","36.298.314,26",01.01.2021,31.12.2021,bundesanzeiger_local_medizintechnik/MetaSystems_Hard_and_Software_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
