company name,location,Technische Anlagen Start,Technische Anlagen End,Sachanlagen Start,Sachanlagen End,Start Date,End Date,Note
Krückemeyer GmbH,Wilnsdorf,NA,NA,"3.708.297,18","3.818.425,18",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Krueckemeyer_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Proto Labs Germany GmbH,Putzbrunn,"10.099.377,08","9.977.262,09","27.984.378,50","23.898.923,10",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Proto_Labs_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
FormFactor GmbH,Thiendorf,"1.099.178,57","945.289,46","46.749.776,75","45.875.917,12",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/FormFactor_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Stefan Hertweck GmbH & Co. KG,Gaggenau,NA,NA,"938.393,96",1.090,01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Stefan_Hertweck_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Walter Bornmann GmbH,Ennepetal,"1.504.376,00","1.827.833,00","2.267.792,54","2.564.746,10",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Walter_Bornmann_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Unifrax GmbH,Mohlsdorf-Teichwolframsdorf,"1.200.357,46","1.096.548,31","2.663.753,70","2.486.061,47",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Unifrax_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MANN+HUMMEL,Wiesbaden,NA,NA,NA,NA,-,-,
FIT AG,Lupburg,"9.066.483,00",13.568,"33.636.125,17",39.073,31.12.2021,31.12.2021,bundesanzeiger_local_komponenten/FIT_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SKS Welding Systems GmbH,Kaiserslautern,"2.987.609,00","3.098.371,00","12.167.782,33","12.594.383,33",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/SKS_Welding_Systems_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
GTMB Metallteilfertigung GmbH,Treuenbrietzen,"984.940,61","1.238.121,61","1.812.207,76","1.934.211,68",01.01.2017,30.11.2017,bundesanzeiger_local_komponenten/GTMB_Metallteilfertigung_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2017_bis_zum_30.11.2017
IBC Wälzlager GmbH,Aßlar,NA,NA,"1.673.311,11","1.942.271,58",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/IBC_Waelzlager_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Gilbarco GmbH,Salzkotten,"56.344,00","69.142,00","1.359.045,86","1.365.931,20",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Gilbarco_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Kluge & Neumann GmbH,Schiffdorf,NA,NA,"1.223.300,67","1.044.591,17",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Kluge_and_Neumann_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
müller quadax gmbh,Forchtenberg,NA,NA,NA,NA,-,-,
WESTFALIA Metal Hoses GmbH,Hilchenbach,"2.989.041,64","3.543.064,45","4.575.004,71","4.840.169,94",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/WESTFALIA_Metal_Hoses_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Langenbach & Köster GmbH & Co. KG,Plettenberg,"706.683,06","332.002,06","793.047,51","822.033,51",15.08.1906,31.12.2006,bundesanzeiger_local_komponenten/Langenbach_and_Koester_GmbH_and_Co._KG/Jahresabschluss_zum_31._Dezember_2006
Berliner Seilfabrik GmbH & Co.,Berlin,"488.554,00","602.859,00","1.978.392,50","1.625.521,50",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Berliner_Seilfabrik_GmbH_and_Co./Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Brüninghaus & Drissner GmbH,Hilden,"1.148.681,00","1.368.334,00","2.204.329,76","2.525.446,89",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Brueninghaus_and_Drissner_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
FRIMO Group GmbH,Lotte,"1,02","1,02",27.727,34.698,01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/FRIMO_Group_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Kollmeder Schmiede- und Presswerk,Ergolding,"6.838.598,00","9.144.011,00","18.604.403,25","19.740.766,54",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Kollmeder_Schmiede-_und_Presswerk/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Carl August Wirth GmbH,Kierspe,"681.831,50","772.476,50","1.176.516,44","1.287.998,44",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Carl_August_Wirth_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
W. Albrecht GmbH & Co. KG,Lindlar,"1.392.446,72","1.801.477,00","1.902.785,72","2.311.756,00",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/W._Albrecht_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Thyrolf & Uhle GmbH,Dessau-Roßlau,NA,NA,"3.520.878,71","2.965.136,11",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Thyrolf_and_Uhle_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
PANA Foamtec GmbH,Geretsried,"546.106,40","314.495,72","3.895.021,57","3.717.980,17",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/PANA_Foamtec_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Kößler Technologie GmbH,Babenhausen,"17.889.011,00","20.596.687,00","19.612.465,20","22.368.927,65",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Koessler_Technologie_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Paul Köster GmbH,Medebach,"424.095,00","531.691,00","3.603.510,57","4.012.512,73",01.01.2019,31.12.2019,bundesanzeiger_local_komponenten/Paul_Koester_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
Cartonplast Group GmbH,Dietzenbach,"2.862.289,33","2.260.514,33","144.204.254,83","139.980.993,18",31.12.2021,31.12.2020,bundesanzeiger_local_komponenten/Cartonplast_Group_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WALTER K R A U S E GMBH,Walheim,NA,NA,"12,","17,",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/WALTER_K_R_A_U_S_E_GMBH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
H. Willy Krauss GmbH & Co,Beilngries,NA,NA,"1.600.230,00","554.371,00",01.01.2015,31.12.2015,bundesanzeiger_local_komponenten/H._Willy_Krauss_GmbH_and_Co/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2015_bis_zum_31.12.2015
ACE Stoßdämpfer GmbH,Langenfeld (Rheinland),"15.815,51","18.106,51","3.671.349,14","3.804.640,92",01.10.2021,30.09.2022,bundesanzeiger_local_komponenten/ACE_Stossdaempfer_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2021_bis_zum_30.09.2022
Fabreeka GmbH Deutschland,Büttelborn,NA,NA,"255.023,73","212.198,85",01.10.2020,30.09.2021,bundesanzeiger_local_komponenten/Fabreeka_GmbH_Deutschland/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2020_bis_zum_30.09.2021
Eduard Kronenberg GmbH,Haan,NA,NA,"3.350.052,66","3.454.083,64",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Eduard_Kronenberg_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HOSTO Stolz GmbH & Co. KG,Neunkirchen,NA,NA,NA,NA,-,-,
GLEASON-PFAUTER Maschinenfabrik GmbH,Ludwigsburg,"3.939.671,99","2.419.236,99","19.191.211,06","17.176.779,48",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/GLEASON-PFAUTER_Maschinenfabrik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Fritz Kübler GmbH,Villingen-Schwenningen,"4.002.013,98",3.991,"11.231.811,05",10.312,01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Fritz_Kuebler_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Riedel Filtertechnik GmbH,Leopoldshöhe,"118.711,59","129.945,59","1.009.539,54","949.373,54",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Riedel_Filtertechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Porex Technologies GmbH,Obergurig,"3.967.577,24",1.820,"9.652.419,02",7.577,01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Porex_Technologies_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WOKU-Filtermedien GmbH & Co. KG,Beckum,NA,NA,"290.910,21","408.644,21",01.01.2015,31.12.2015,bundesanzeiger_local_komponenten/WOKU-Filtermedien_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2015_bis_zum_31.12.2015
KMA Umwelttechnik GmbH,Königswinter,"694.726,31","757.720,11","1.069.082,19","988.019,01",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/KMA_Umwelttechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
RK Kutting GmbH,Talheim,"1.064.531,33","888.633,00","2.932.741,60","2.806.515,59",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/RK_Kutting_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Burgmaier Technologies GmbH + Co KG,Allmendingen,"1.834.587,00",2.300,"22.726.215,98",24.765,01.04.2021,31.03.2022,bundesanzeiger_local_komponenten/Burgmaier_Technologies_GmbH_+_Co_KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
TZT Wilbring GmbH,Ahaus,NA,NA,"3.018.285,68","2.913.760,68",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/TZT_Wilbring_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Metallveredelungswerk Sulz a.N. GmbH,Sulz am Neckar,"4.022.711,00","3.403.626,25","4.521.472,00","3.993.747,63",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Metallveredelungswerk_Sulz_a.N._GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ASMPT AMICRA GmbH,Regensburg,"910.163,17",1.409,"1.508.481,42",1.652,01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/ASMPT_AMICRA_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Kendrion INTORQ GmbH,Aerzen,NA,NA,NA,NA,-,-,
RIETHO Stanz- und Biegetechnik GmbH,Steinach,NA,NA,NA,NA,-,-,
SNR WÄLZLAGER GMBH,Bielefeld,NA,NA,NA,NA,-,-,
Porex Technologies Reinbek GmbH,Reinbek,"1.241.736,91","1.384.026,83","2.336.870,56","2.637.371,33",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Porex_Technologies_Reinbek_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Lehmer Maschinentechnik GmbH,Bruck in der Oberpfalz,"424.134,00","560.379,00","3.095.713,31","3.015.279,50",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Lehmer_Maschinentechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
LISEGA SE,Zeven,"2.027.704,64","2.242.188,17","16.416.482,66","17.581.065,47",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/LISEGA_SE/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Köster & Co. GmbH,Ennepetal,NA,NA,NA,NA,-,-,
Hydro Extrusion Deutschland GmbH,Achim,10.902,11.401,86.617,85.374,01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Hydro_Extrusion_Deutschland_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Messingwerk Plettenberg Herfeld GmbH,Plettenberg,NA,NA,NA,NA,-,-,
Junkerwerk Linder GmbH & Co. KG,Solingen,"2.278.937,03","1.739.686,95","8.975.430,92","7.861.987,76",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Junkerwerk_Linder_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WEMAS Absperrtechnik GmbH,Gütersloh,NA,NA,NA,NA,01.01.2012,31.12.2012,bundesanzeiger_local_komponenten/WEMAS_Absperrtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2012_bis_zum_31.12.2012
WMH Herion Antriebstechnik GmbH,Wolnzach,"2.335.359,00","2.516.827,92","3.217.624,47","3.426.381,39",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/WMH_Herion_Antriebstechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
H+E Kinematics GmbH,Sinsheim,"500.671,07","535.328,00","857.284,37","787.071,10",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/H+E_Kinematics_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
3D ICOM GmbH & Co. KG,Hamburg,NA,NA,"1.454.940,07","1.298.224,00",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/3D_ICOM_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Risse + Wilke Kaltband GmbH & Co. KG,Iserlohn,"12.560.166,00","13.477.343,00","22.581.864,38","22.201.613,62",31.12.2016,01.01.2017,bundesanzeiger_local_komponenten/Risse_+_Wilke_Kaltband_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2016_bis_zum_31.12.2016
Schorn & Groh GmbH,Karlsruhe,"1.280.583,97","57.095,00","698.245,00","767.182,00",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Schorn_and_Groh_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Klinkau GmbH + Co.,Marktoberdorf,"2.375.212,71","2.061.242,78","5.995,80","6.431,72",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Klinkau_GmbH_+_Co./Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
FM-Plast GmbH,Lennestadt,"6.513.184,67","0,00","3.620.346,00","4.331.390,00",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/FM-Plast_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Wilhelm Schröder GmbH,Herscheid,"923.202,00","78.023,00","9.368.553,03","2.000.480,03",31.12.2017,31.12.2017,bundesanzeiger_local_komponenten/Wilhelm_Schroeder_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2017_bis_zum_31.12.2017
Ruhrgetriebe KG H. Pferdmenges,Mülheim an der Ruhr,NA,NA,NA,NA,-,-,
Wilhelm Manz GmbH & Co. KG,Schalksmühle,"2.246.474,00","2.635.476,00","6.832.677,21","6.417.791,57",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Wilhelm_Manz_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Wilhelm Maass GmbH,Essen,"781.004,96","1.480.617,56","2.589.704,43","3.402.047,45",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Wilhelm_Maass_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
STRABAG Mechanical Engineering GmbH,Radebeul,NA,NA,NA,NA,-,-,
HAFI Beschläge GmbH,Elchingen,NA,NA,"333.019,74","314.137,74",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/HAFI_Beschlaege_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Lohner Kunststoffrecycling GmbH,Vechta,"1.603.792,50","688.503,50","7.741.822,07","3.910.206,04",31.12.2021,31.12.2021,bundesanzeiger_local_komponenten/Lohner_Kunststoffrecycling_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SF - Filter GmbH,Villingen-Schwenningen,"69.594,00","88.390,00","254.773,80","287.719,78",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/SF_-_Filter_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MJM-Metallverarbeitung Mangner GmbH,Dautphetal,"9.999.586,00","11.299.579,00","11.352.167,00","12.415.503,53",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/MJM-Metallverarbeitung_Mangner_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
CEMO GmbH,Weinstadt,"843.768,80",772,"9.339.068,97",8.760,31.12.2021,31.12.2020,bundesanzeiger_local_komponenten/CEMO_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Brokamp Stanzfabrikationen GmbH,Nordhorn,NA,NA,"289.820,06","248.862,06",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Brokamp_Stanzfabrikationen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
THK GmbH,Ratingen,NA,NA,230.872,378.317,01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/THK_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SMW-AUTOBLOK Spannsysteme GmbH,Meckenbeuren,"7.758.829,18","8.590.376,18","14.837.621,35","13.980.633,84",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/SMW-AUTOBLOK_Spannsysteme_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Gebrüder Wanner GmbH,Neu-Ulm,NA,NA,NA,NA,-,-,
ST Stanztechnik GmbH,Unterensingen,"5.769.961,00","6.670.850,00","6.368.584,60","7.273.070,24",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/ST_Stanztechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Garlock GmbH,Neuss,"795.903,70","985.187,18","989.794,71","1.217.397,96",31.12.2021,21.12.2021,bundesanzeiger_local_komponenten/Garlock_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
CONTEX Hartmetall Verschleißtechnik GmbH,Mönchengladbach,"320.737,06","251.918,06","1.245.482,09","1.268.718,09",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/CONTEX_Hartmetall_Verschleisstechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
GWK Kuhlmann GmbH,Salzkotten,NA,NA,"10.694.734,14","1.367.249,75",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/GWK_Kuhlmann_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ThyssenKrupp Plastics GmbH,Essen,NA,NA,NA,NA,-,-,
LST - Laserschneidtechnik GmbH,Hövelhof,"2.566.496,00","1.689.686,00","10.007.077,97","9.690.195,97",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/LST_-_Laserschneidtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Lehmann Metalltechnik GmbH,Neustadt in Sachsen,NA,NA,"1.139.266,00","1.504.937,00",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Lehmann_Metalltechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Capicard GmbH & Co. KG,Remscheid,NA,NA,NA,NA,-,-,
Gustav Meister GmbH,Beverungen,"1.382.304,00","1.420.061,00","2.141.164,00","2.235.879,00",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Gustav_Meister_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Weber Bürstensysteme GmbH,Bad Camberg,"1.366.219,01","1.012.084,08","1.611.886,27","1.686.006,86",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Weber_Buerstensysteme_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MS-GRAESSNER GmbH & Co. KG,Dettenhausen,"413.590,88","431.947,00","2.159.349,56","2.139.943,81",01.01.2019,31.03.2019,bundesanzeiger_local_komponenten/MS-GRAESSNER_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.03.2019
AHP Merkle GmbH,Gottenheim,"91.058,64",103,"1.509.305,94",11.756,01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/AHP_Merkle_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Gero GmbH & Co. KG,Bubsheim,"12.123.950,13","677.307,71","16.249.380,38","17.528.883,62",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Gero_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Norafin Industries (Germany) GmbH,Mildenau,"1.332.491,68","2.535.225,24","4.812.664,00","6.145.338,87",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Norafin_Industries_(Germany)_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
C. Otto Gehrckens GmbH & Co. KG,Pinneberg,"1.022.179,00",948,"14.519.067,54",14.065,01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/C._Otto_Gehrckens_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
IVB Umwelttechnik GmbH,Annaberg-Buchholz,NA,NA,"1.099.547,47","1.197.716,73",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/IVB_Umwelttechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
IEF-Werner GmbH,Furtwangen im Schwarzwald,NA,NA,NA,NA,-,-,
Hoffmann GmbH Stanz- und Erodiertechnik,Reilingen,NA,NA,"23.235,00","33.771,00",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Hoffmann_GmbH_Stanz-_und_Erodiertechnik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Franz Miederhoff OHG,Sundern (Sauerland),NA,NA,NA,NA,-,-,
BLOOM ENGINEERING (EUROPA) GmbH,Düsseldorf,NA,NA,"571.209,34","548.056,34",01.04.2021,31.03.2022,bundesanzeiger_local_komponenten/BLOOM_ENGINEERING_(EUROPA)_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Heinrich Höner GmbH & Co KG,Oelde,NA,NA,"255.027,00","304.898,24",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Heinrich_Hoener_GmbH_and_Co_KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Möller-Industrietechnik GmbH,Hecklingen,"704.352,69","768.831,11","1.238.101,47","1.362.801,40",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Moeller-Industrietechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Gorny Hochspannungs-Armaturen GmbH,München,NA,NA,"1.381.815,25","1.496.402,75",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Gorny_Hochspannungs-Armaturen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Phoenix Conveyor Belt Systems GmbH,Hamburg,NA,NA,NA,NA,-,-,
TIGRA GmbH,Oberndorf am Lech,"3.875.802,50",2.775,"11.080.488,85",11.529,01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/TIGRA_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Daramic LLC,Norderstedt,NA,NA,NA,NA,-,-,
Wilh. Kämper GmbH u. Co KG,Lüdenscheid,"2.312.183,00","1.095.825,00","6.299.850,78","6.238.408,11",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Wilh._Kaemper_GmbH_u._Co_KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Hujer Lasertechnik GmbH,Harsewinkel,"2.622.058,00","2.380.459,00","3.314.216,00","3.032.208,00",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Hujer_Lasertechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Metall Druck- und Spritzguß,Mühlacker,"3.213.503,01","3.881.230,01","5.791.393,11","6.055.841,01",01.01.2020,31.12.2020,bundesanzeiger_local_komponenten/Metall_Druck-_und_Spritzguss/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
horizont group gmbh,Korbach,"3.547.072,59",1.344,"10.227.741,25",9.215,31.12.2021,31.12.2021,bundesanzeiger_local_komponenten/horizont_group_gmbh/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MS PowerTec GmbH,Zittau,NA,NA,NA,NA,-,-,
FOBOHA (Germany) GmbH,Haslach im Kinzigtal,"2.723.454,00",2.393,"11.347.060,91",9.737,01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/FOBOHA_(Germany)_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Emil Müller GmbH Metallwerk,Reichshof,NA,NA,"30.396,00","36.287,00",01.01.2021,31.12.2021,bundesanzeiger_local_komponenten/Emil_Mueller_GmbH_Metallwerk/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
