company name,location,Technische Anlagen Start,Technische Anlagen End,Sachanlagen Start,Sachanlagen End,Start Date,End Date,Note
Walter Herzog GmbH,Lauda-Königshofen,NA,NA,NA,NA,-,-,
Kellermann GmbH,Aachen,NA,NA,"589.353,88","501.422,00",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Kellermann_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
AMEPA Angewandte Meßtechnik,Würselen,"448.468,00","405.159,70",01.01.2021,31.12.2021,01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/AMEPA_Angewandte_Messtechnik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Maxitrol GmbH & Co. KG,Thale,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Maxitrol_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Life Safety Germany GmbH,München,"6.224,02","18.660,25",705,705,01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Life_Safety_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Union Instruments GmbH,Karlsruhe,"8.206,00","11.161,00","1.948.182,24","1.172.682,67",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Union_Instruments_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
IL - Metronic Sensortechnik GmbH,Ilmenau,"231.755,00","239.216,00","592.922,58","611.964,73",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/IL_-_Metronic_Sensortechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Himpe GmbH,Kamen,NA,NA,"178.152,00","214.735,00",31.12.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Himpe_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HKM Meßtechnik GmbH,Freiburg im Breisgau,NA,NA,"814.811,50","895.541,50",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/HKM_Messtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
CSM Computer-Systeme-Messtechnik GmbH,Filderstadt,"102.837,76","184.220,44","926.695,61",1.086,01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/CSM_Computer-Systeme-Messtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Bauser GmbH & Co. KG,Empfingen,NA,NA,"923.394,47","750.685,47",17.12.2007,23.07.2007,bundesanzeiger_local_mess-regeltechnik/Bauser_GmbH_and_Co._KG/Jahresabschluss_zum_31._Dezember_2006
BST GmbH,Bielefeld,114,56,534,414,01.01.2008,31.12.2008,bundesanzeiger_local_mess-regeltechnik/BST_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2008_bis_zum_31.12.2008
Soehnle Industrial Solutions GmbH,Backnang,NA,NA,"192.287,56","223.878,02",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Soehnle_Industrial_Solutions_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
PLAST-CONTROL GMBH,Remscheid,"12.189,00","11.118,00","135.733,00","193.911,00",01.06.2021,31.05.2022,bundesanzeiger_local_mess-regeltechnik/PLAST-CONTROL_GMBH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.06.2021_bis_zum_31.05.2022
ibg Prüfcomputer GmbH,Ebermannstadt,NA,NA,"4.488.965,45","4.694.024,26",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/ibg_Pruefcomputer_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SOMA GmbH,Schalksmühle,NA,NA,NA,NA,-,-,
M+F Technologies GmbH,Hamburg,NA,NA,"284.476,00","387.321,00",31.12.2021,31.12.2020,bundesanzeiger_local_mess-regeltechnik/M+F_Technologies_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Telemeter Electronic GmbH,Donauwörth,"117.760,50","109.351,50","735.755,37","764.094,37",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Telemeter_Electronic_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schlaeger M-Tech GmbH,Bayreuth,"52.033,00","58.277,00","260.578,00","220.032,00",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Schlaeger_M-Tech_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Kugler GmbH,Salem,NA,NA,"1.320.405,29","1.357.052,29",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Kugler_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
init innovation in traffic systems SE,Karlsruhe,NA,NA,NA,NA,-,-,
Vötsch Industrietechnik GmbH,Balingen,NA,NA,NA,NA,-,-,
Weiss Technik GmbH,Reiskirchen,NA,NA,NA,NA,-,-,
LABOM Meß- und Regeltechnik,Hude (Oldenburg),"2.737.333,00",2.836,"3.245.118,00",3.366,01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/LABOM_Mess-_und_Regeltechnik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
LAMTEC Meß- und Regeltechnik,Walldorf,"205.499,00","41.862,00","18.949.882,20","17.950.211,71",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/LAMTEC_Mess-_und_Regeltechnik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
robatherm GmbH & Co. KG,Jettingen-Scheppach,"5.105.292,00","4.851.277,00","59.005.876,19","58.827.895,77",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/robatherm_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
NUMERIK JENA GmbH,Jena,"6.222.738,00","7.609.201,00","27.441.656,37","29.710.368,49",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/NUMERIK_JENA_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Helmut Fischer GmbH,Sindelfingen,NA,NA,"15.011.699,53","15.600.209,53",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Helmut_Fischer_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
IONTOF Technologies GmbH,Münster,NA,NA,"4.763.350,19","3.846.772,19",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/IONTOF_Technologies_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Testo Managment SE,Lenzkirch,NA,NA,NA,NA,-,-,
TMT - Tapping Measuring Technology GmbH,Siegen,"300.883,00","174.942,00","5.398.825,25","5.359.984,25",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/TMT_-_Tapping_Measuring_Technology_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Carl Zeiss Optotechnik GmbH,Neubeuern,"305.826,00","355.869,00","570.772,00","563.660,00",01.10.2015,30.09.2016,bundesanzeiger_local_mess-regeltechnik/Carl_Zeiss_Optotechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2015_bis_zum_30.09.2016
Polytec GmbH,Waldbronn,NA,NA,"34.650,00","34.650,00",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Polytec_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
S + S Regeltechnik GmbH,Nürnberg,"83.164,00","120.996,00","1.695.022,00","1.158.361,00",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/S_+_S_Regeltechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Linseis Meßgeräte Gesellschaft mit,Selb,NA,NA,"430.662,00","396.388,00",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Linseis_Messgeraete_Gesellschaft_mit/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Nocado GmbH,Delmenhorst,NA,NA,"57.799,29","0,00",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Nocado_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ALRE-IT Regeltechnik GmbH,Berlin,"456.014,00","2.382.194,79","2.166.510,22",1.604,01.01.2008,31.12.2008,bundesanzeiger_local_mess-regeltechnik/ALRE-IT_Regeltechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2008_bis_zum_31.12.2008
MARCO Systemanalyse und,Dachau,"2.695.537,93","2.263.946,65","8.446.007,33","8.136.318,36",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/MARCO_Systemanalyse_und/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
TRIOPTICS GmbH,Wedel,NA,NA,NA,NA,-,-,
EyeC GmbH,Hamburg,"335.791,66","74.182,34","196.552,00","132.625,00",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/EyeC_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
EMH metering GmbH & Co. KG,Gallin,"7.447.726,00","6.339.714,99","16.560.525,25","15.859.341,24",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/EMH_metering_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Fluke Deutschland GmbH,Glottertal,170.201,178.641,917.007,1.311.235,01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Fluke_Deutschland_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Control Mechatronics GmbH,Nidderau,"108.993,00","11.024,00","2.622.597,64","2.645.677,64",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Control_Mechatronics_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
mg-sensor GmbH,Rheinmünster,NA,NA,"604.894,00","648.019,00",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/mg-sensor_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Yokogawa Deutschland GmbH,Ratingen,"92.088,32","67.605,80","977.478,53","877.014,30",01.04.2021,31.03.2022,bundesanzeiger_local_mess-regeltechnik/Yokogawa_Deutschland_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Dittel Messtechnik GmbH,Landsberg am Lech,"466.470,00","566.936,00","1.961.826,84","1.853.182,19",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Dittel_Messtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MARPOSS Monitoring Solutions GmbH,Erkrath,NA,NA,NA,NA,-,-,
Matuschek Meßtechnik GmbH,Alsdorf,"433.121,18","498.193,62","6.696.554,64","6.994.192,64",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Matuschek_Messtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Electrovac Hacht und Huber,Salzweg,"4.007.947,03","3.575.665,60","6.861.982,58","6.254.185,13",01.04.2020,31.03.2021,bundesanzeiger_local_mess-regeltechnik/Electrovac_Hacht_und_Huber/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2020_bis_zum_31.03.2021
CTS GmbH,Hechingen,"117.191,50","18.725,50","2.988.841,01","3.034.732,91",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/CTS_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Power Plus Communications AG,Mannheim,"238.510,00","169.099,00","544.458,00","540.230,00",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Power_Plus_Communications_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MKCL Deutschland GmbH,Bad Oldesloe,NA,NA,"110.634,00","134.421,00",01.04.2021,31.03.2022,bundesanzeiger_local_mess-regeltechnik/MKCL_Deutschland_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
X-Rite GmbH,Planegg,"9.853,57","1.112,84","33.365,23","37.731,50",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/X-Rite_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Cassel Messtechnik GmbH,Dransfeld,NA,NA,"815.746,35","819.638,01",01.11.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Cassel_Messtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.11.2021_bis_zum_31.12.2021
Badger Meter Europa GmbH,Neuffen,NA,NA,NA,NA,01.01.2018,31.12.2018,bundesanzeiger_local_mess-regeltechnik/Badger_Meter_Europa_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2018_bis_zum_31.12.2018
RITZ Instrument Transformers GmbH,Hamburg,"3.798.640,99",4.597,"8.242.664,00",9.297,01.01.2019,31.12.2019,bundesanzeiger_local_mess-regeltechnik/RITZ_Instrument_Transformers_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
RUDOLF NIEBERDING GMBH,Kaarst,NA,NA,"23.499,21","265.622,13",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/RUDOLF_NIEBERDING_GMBH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
EGE-Elektronik Spezial-Sensoren GmbH,Gettorf,NA,NA,"202.718,00","212.035,00",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/EGE-Elektronik_Spezial-Sensoren_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
AMETEK CTS Europe GmbH,Berlin,"892.992,89","912.582,92","1.285.450,31","1.347.017,77",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/AMETEK_CTS_Europe_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ATN Hölzel GmbH,Oppach,"1.680,00","2.873,00","1.799,00","3.013,00",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/ATN_Hoelzel_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Hexagon Metrology GmbH,Wetzlar,NA,NA,"1.142.596,00","1.197.052,00",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Hexagon_Metrology_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
LAMBRECHT meteo GmbH,Göttingen,NA,NA,"370.507,50",161.509,01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/LAMBRECHT_meteo_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ELPRO Meßtechnik GmbH,Schorndorf,NA,NA,"1.138.518,64","1.044.892,64",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/ELPRO_Messtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
GEMÜ Gebr. Müller Apparatebau,Ingelfingen,NA,NA,NA,NA,-,-,
Sato Germany GmbH,Heidelberg,NA,NA,"15.880.567,77","65.230,12",01.04.2015,31.03.2016,bundesanzeiger_local_mess-regeltechnik/Sato_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2015_bis_zum_31.03.2016
Renishaw GmbH,Pliezhausen,"2.477.153,72",1.814,"11.163.391,80",10.806,01.07.2021,30.06.2022,bundesanzeiger_local_mess-regeltechnik/Renishaw_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_30.06.2022
Ingun Prüfmittelbau GmbH,Konstanz,"4.105.150,00","4.003.424,00","6.713.432,54","6.782.994,15",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Ingun_Pruefmittelbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ERWEKA GmbH,Langen (Hessen),"108.022,00","121.233,00","11.492.311,17","11.942.647,08",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/ERWEKA_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Hugo Müller Elektro GmbH & Co KG,Villingen-Schwenningen,NA,NA,"572.745,83",584,01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Hugo_Mueller_Elektro_GmbH_and_Co_KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Brüel & Kjaer Vibro GmbH,Darmstadt,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Brueel_and_Kjaer_Vibro_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Fluitronics GmbH,Krefeld,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Fluitronics_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Ecolab Engineering GmbH,Siegsdorf,"1.052.002,00","850.269,00","5.270.785,32","4.865.027,05",01.12.2021,30.11.2022,bundesanzeiger_local_mess-regeltechnik/Ecolab_Engineering_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.12.2021_bis_zum_30.11.2022
Heinz Lackmann GmbH & Co. KG,Münster,NA,NA,"11.638.508,06","11.886.163,86",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Heinz_Lackmann_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
KUNDO xT GmbH,St. Georgen im Schwarzwald,NA,NA,"370.441,00","175.618,40",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/KUNDO_xT_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Nass Magnet GmbH.,Hannover,"2.485.058,94","1.307.041,46","5.979.375,96","4.990.770,24",01.01.2015,31.12.2015,bundesanzeiger_local_mess-regeltechnik/Nass_Magnet_GmbH./Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2015_bis_zum_31.12.2015
Günther GmbH Temperaturmesstechnik,Schwaig,"420.854,50","463.335,00","3.640.281,45","3.828.278,10",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Guenther_GmbH_Temperaturmesstechnik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Instrument Systems GmbH,München,"2.548.549,20","2.754.582,01","7.988.794,60","8.733.861,12",01.04.2021,31.03.2022,bundesanzeiger_local_mess-regeltechnik/Instrument_Systems_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
DIATEST Hermann Költgen GmbH,Darmstadt,"2.113.705,25","2.198.342,28","2.474.267,28","2.514.092,31",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/DIATEST_Hermann_Koeltgen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ifm syntron gmbh Automatisierung,Tettnang,"744.210,00","680.940,00","15.483.708,28","15.936.413,18",01.01.2017,31.12.2017,bundesanzeiger_local_mess-regeltechnik/ifm_syntron_gmbh_Automatisierung/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2017_bis_zum_31.12.2017
Minol Messtechnik W. Lehmann GmbH &Co.KG,Leinfelden-Echterdingen,NA,NA,NA,NA,-,-,
Deprag Schulz GmbH u. Co.,Amberg,NA,NA,NA,NA,-,-,
ecom GmbH,Iserlohn,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/ecom_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Seifert Systems GmbH,Radevormwald,NA,NA,"188.896,00","143.825,00",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Seifert_Systems_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
FAFNIR GmbH,Hamburg,"413.746,73","305.299,53","735.826,73","664.265,75",01.01.2020,31.12.2020,bundesanzeiger_local_mess-regeltechnik/FAFNIR_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
Bühler Technologies GmbH,Ratingen,"75.411,00","92.131,00","574.486,80",569,01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Buehler_Technologies_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
PANOVO tec GmbH,Nürnberg,NA,NA,NA,NA,-,-,
Richter Chemie-Technik GmbH,Kempen,"5.337.118,20",4.685,"9.730.148,90",9.339,01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Richter_Chemie-Technik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Rechner Industrie-Elektronik GmbH,Lampertheim,"90.183,82","99.633,88",31.12.2021,31.12.2020,31.12.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Rechner_Industrie-Elektronik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ISRA SURFACE VISION GmbH,Herten,"1,50","1,50","902.903,56","780.710,88",01.10.2009,30.09.2010,bundesanzeiger_local_mess-regeltechnik/ISRA_SURFACE_VISION_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2009_bis_zum_30.09.2010
Trimble Germany GmbH,Raunheim,"18.105,77","22.125,29","1.124.396,40","928.608,32",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Trimble_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Rössel-Messtechnik GmbH,Dresden,"274.006,00","294.186,00","4.943.331,02","5.176.432,02",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Roessel-Messtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
TOPTICA Photonics AG,Gräfelfing,"3.110.567,23","2.792.907,48","6.897.400,29","4.701.499,55",01.10.2021,30.09.2022,bundesanzeiger_local_mess-regeltechnik/TOPTICA_Photonics_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2021_bis_zum_30.09.2022
Plasticard-ZFT GmbH & Co. KG,Dresden,"932.694,00","829.149,00","1.490.135,47","1.524.771,25",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Plasticard-ZFT_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
RECKMANN GMBH,Hagen,"2.108.761,00","2.048.392,00","9.753.187,63","10.784.591,64",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/RECKMANN_GMBH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Aimess Services GmbH,Burg bei Magdeburg,NA,NA,"2.680.664,76","2.551.763,49",01.01.2015,31.12.2015,bundesanzeiger_local_mess-regeltechnik/Aimess_Services_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2015_bis_zum_31.12.2015
WDT - Werner Dosiertechnik GmbH & Co. KG,Wertingen,NA,NA,"356.068,50","603.061,50",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/WDT_-_Werner_Dosiertechnik_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Zeichentechnik Rosenbaum GmbH & Co. KG,Essen,NA,NA,"366.059,00","428.657,55",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Zeichentechnik_Rosenbaum_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Stadler+Schaaf,Offenbach an der Queich,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Stadler+Schaaf/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Hydrotechnik GmbH,Limburg a. d. Lahn,"894.000,00","458.752,00","5.557.085,04","5.191.979,61",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Hydrotechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
First Sensor AG,Berlin,NA,NA,NA,NA,-,-,
Karl Deutsch Prüf- und Meßgerätebau,Wuppertal,"68.151,00",114,"1.169.692,85",1.471,01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Karl_Deutsch_Pruef-_und_Messgeraetebau/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
BENE Environmental Technologies GmbH,Lauf,NA,NA,NA,NA,-,-,
HuDe GmbH,Erkelenz,"213.367,58","990,00","678.200,00","855.065,20",01.01.2020,31.12.2020,bundesanzeiger_local_mess-regeltechnik/HuDe_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
TE Connectivity Sensors Germany GmbH,Dortmund,"5.853.634,52","8.984.730,60","6.162.129,50","11.205.806,79",01.10.2021,30.09.2022,bundesanzeiger_local_mess-regeltechnik/TE_Connectivity_Sensors_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2021_bis_zum_30.09.2022
EFFEKTA - Regeltechnik GmbH,Rottweil,"38.264,00","36.736,00","91.349,00","98.391,00",01.04.2021,31.03.2022,bundesanzeiger_local_mess-regeltechnik/EFFEKTA_-_Regeltechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
Noris Group GmbH,Nürnberg,NA,NA,"4.183.158,54","4.325.096,54",01.01.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Noris_Group_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Temposonics GmbH & Co. KG,Lüdenscheid,"1.564.418,17","1.619.627,01","2.303.344,63","2.416.917,79",01.10.2021,31.12.2021,bundesanzeiger_local_mess-regeltechnik/Temposonics_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.10.2021_bis_zum_31.12.2021
