company name,location,Technische Anlagen Start,Technische Anlagen End,Sachanlagen Start,Sachanlagen End,Start Date,End Date,Note
HOLLFELDER-GÜHRING GmbH,Nürnberg,"505.030,00","657.933,00","7.002.539,33","7.422.977,97",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/HOLLFELDER-GUeHRING_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Piekenbrink Composite GmbH,Laupheim,NA,NA,"3.406.271,47",3.144.736,01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Piekenbrink_Composite_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Sanpla GmbH,Westhausen,NA,NA,"321.322,42","214.664,42",01.07.2021,30.06.2022,bundesanzeiger_local_werkzeugbau/Sanpla_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_30.06.2022
Rudolf Pützer GmbH,Bonn,NA,NA,"113.998,97","146.066,97",01.07.2021,30.06.2022,bundesanzeiger_local_werkzeugbau/Rudolf_Puetzer_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_30.06.2022
PWG Profilrollen-Werkzeugbau GmbH,Föritztal,"3.547.241,36","5.036.830,05","12.719.796,68","14.693.737,09",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/PWG_Profilrollen-Werkzeugbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Lehren- und Meßgerätewerk,Schmalkalden,"1.659.566,00","2.029.632,00","2.393.637,00","2.836.894,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Lehren-_und_Messgeraetewerk/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Klaus Baier Werkzeugbau und Stanztechnik,Pfronten,"1.142.940,00","495.085,00","1.468.204,00","876.337,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Klaus_Baier_Werkzeugbau_und_Stanztechnik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Werkzeugbau Laichingen GmbH,Laichingen,"2.706.802,00","3.026.868,00","3.202.521,30",3.620,01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Werkzeugbau_Laichingen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Dieter Reinhardt,Solms,NA,NA,"171.814,54","206.157,52",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Dieter_Reinhardt/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MGE Metallgeräte Elgersburg GmbH,Geraberg,NA,NA,"2.267.814,27","2.255.391,27",01.01.2017,31.12.2017,bundesanzeiger_local_werkzeugbau/MGE_Metallgeraete_Elgersburg_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2017_bis_zum_31.12.2017
Integra LKS GmbH & Co. KG,Saerbeck,NA,NA,"1.646.445,00","1.730.631,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Integra_LKS_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
H. u. E. BÜSCHEL GmbH,Schwaig,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/H._u._E._BUeSCHEL_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
BÜSCHEL Feinschneidtechnik GmbH,Mohlsdorf-Teichwolframsdorf,"19.516,00",50,"63.915,00",104,01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/BUeSCHEL_Feinschneidtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
NOVOPRESS GmbH,Neuss,NA,NA,NA,NA,01.01.2019,31.12.2019,bundesanzeiger_local_werkzeugbau/NOVOPRESS_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2019_bis_zum_31.12.2019
Lahnwerk GmbH,Biedenkopf,"1.925.223,78","1.953.568,13","5.817.834,45","6.109.347,71",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Lahnwerk_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HÄRTHA GROUP GmbH,Aldenhoven,NA,NA,NA,NA,-,-,
Adam Ruppel Asbach GmbH,Modautal,NA,NA,"958.485,50","651.068,50",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Adam_Ruppel_Asbach_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Herbert Kaut GmbH & Co. KG,Sigmaringen,"631.228,00","382.367,00","3.972.588,97","3.695.159,57",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Herbert_Kaut_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SAV GmbH,Nürnberg,"210.597,77","543.908,33","538.423,31","959.059,49",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/SAV_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schäfer Werkzeug-,Bad Schönborn,NA,NA,NA,NA,-,-,
G - ELIT Präzisionswerkzeug-GmbH,Berlin,"3.296.232,00","3.540.040,00","13.634.440,76","14.740.241,58",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/G_-_ELIT_Praezisionswerkzeug-GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ISS Industrie-Service Sondershausen GmbH,Sondershausen,NA,NA,"1.188.050,78","1.325.730,78",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/ISS_Industrie-Service_Sondershausen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Siegener Werkzeug- und Härtetechnik GmbH,Siegen,NA,NA,"75.244,46","80.638,46",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Siegener_Werkzeug-_und_Haertetechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SIBA Metallverarbeitungs GmbH,Dillenburg,NA,NA,"255.096,00","307.609,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/SIBA_Metallverarbeitungs_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SWB Schmedthenke Werkzeugbau GmbH,Gütersloh,NA,NA,"94.690,00","115.467,50",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/SWB_Schmedthenke_Werkzeugbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
EBZ SE,Ravensburg,"0,00","0,00","577.501,19","3.176.875,11",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/EBZ_SE/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Lichau GmbH,Wettenberg,NA,NA,"3.948.951,88","4.373.593,88",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Lichau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WEFOMA Werkzeug- u. Formenbau GmbH,Bietigheim-Bissingen,NA,NA,"1.086.338,00","937.760,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/WEFOMA_Werkzeug-_u._Formenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Manfred Albrecht GmbH,Solingen,"893.500,00",1.049,"1.104.015,51",1.283,01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Manfred_Albrecht_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Weisser-Bärwinkel GmbH,Maulburg,NA,NA,"1.121.370,00","1.267.912,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Weisser-Baerwinkel_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
BK Stanz- und Umformtechnik GmbH,Tholey,NA,NA,"4.482.567,00","2.632.034,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/BK_Stanz-_und_Umformtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
HKR Werkzeugtechnik GmbH,Spraitbach,NA,NA,"1.077.287,00","1.506.279,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/HKR_Werkzeugtechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Christian Karl Siebenwurst,Dietfurt an der Altmühl,"2.439.169,00","1.446.719,00","11.051.700,86","10.726.022,79",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Christian_Karl_Siebenwurst/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Berthold Kunrath GmbH,Tholey,NA,NA,"1.744.050,22","1.659.632,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Berthold_Kunrath_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Haselbeck Formen- u. Werkzeugbau GmbH,Deggendorf,NA,NA,"1.148.226,00","1.643.742,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Haselbeck_Formen-_u._Werkzeugbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Spilker GmbH,Leopoldshöhe,"3.446.952,38","3.692.203,97","6.484.654,86","7.016.449,11",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Spilker_GmbH/Jahresabschluss_Jahresfinanzbericht_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Spinner Werkzeugmaschinenfabrik GmbH,Sauerlach,"2.283.536,00","2.981.925,00","24.551.145,96","19.721.641,64",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Spinner_Werkzeugmaschinenfabrik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
S & S Werkzeugbau GmbH,Schlitz,NA,NA,"2.539.520,49","2.506.102,99",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/S_and_S_Werkzeugbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Dätwyler Sealing Solutions,Cleebronn,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Daetwyler_Sealing_Solutions/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Maucher Formenbau GmbH & Co. KG,Meckenbeuren,"2.507.129,00","1.923.134,00","7.354.058,18","6.647.473,44",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Maucher_Formenbau_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WOLF Werkzeugtechnologie GmbH,Bruchmühlbach-Miesau,"2.770.553,00","3.601.846,00","3.031.517,10","3.862.066,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/WOLF_Werkzeugtechnologie_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
PS Werkzeuge Vorrichtungen,Redwitz a.d.Rodach,NA,NA,"2.305.039,17","2.583.235,17",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/PS_Werkzeuge_Vorrichtungen/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Schweiger tooling GmbH,Uffing am Staffelsee,NA,NA,NA,NA,-,-,
Paul Hafner GmbH Werkzeugbau,Wellendingen,"38.200,00","38.200,00","49.138,00","53.652,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Paul_Hafner_GmbH_Werkzeugbau/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Krause Präzisions-Kokillenguss GmbH,Pappenheim,NA,NA,"1.732.865,50","1.245.021,50",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Krause_Praezisions-Kokillenguss_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
SUMMERER Technologies GmbH & Co. KG,Schechen,NA,NA,NA,NA,-,-,
EWM AG,Mündersbach,"174.193,00","74.994,00","12.638.377,38","13.298.539,65",31.12.2021,31.12.2020,bundesanzeiger_local_werkzeugbau/EWM_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Ernst Hombach GmbH & Co. KG,Uehlfeld,NA,NA,NA,NA,-,-,
FRIMA GmbH & Co. KG,Emden,NA,NA,"234.791,00","228.341,00",-,-,bundesanzeiger_local_werkzeugbau/FRIMA_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2021_bis_zum_30.06.2022
TROB Tröstler & Oberbauer GmbH,Rohrbach,NA,NA,"775.214,50","907.411,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/TROB_Troestler_and_Oberbauer_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
MHT Mold & Hotrunner Technology AG,Hochheim am Main,"479.408,50","288.286,92","4.150.221,45","4.103.860,62",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/MHT_Mold_and_Hotrunner_Technology_AG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Hirschmann Automotive Freyung GmbH,Freyung,"4.380.056,76","4.919.686,43","12.779.585,94","6.156.738,02",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Hirschmann_Automotive_Freyung_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
PETA - Formenbau GmbH,Bad Soden-Salmünster,NA,NA,"1.938.310,80","2.052.489,30",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/PETA_-_Formenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
AKO - Kunststoffe Alfred Kolb GmbH,Sinsheim,"16.209,30","24.878,30","173.242,30","184.705,30",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/AKO_-_Kunststoffe_Alfred_Kolb_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Modell Technik Formenbau GmbH,Sömmerda,"3.013.673,00",3.855,"4.544.994,37",5.531,01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Modell_Technik_Formenbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
REMS GmbH & Co KG,Waiblingen,NA,NA,"21.104.086,80","21.973.150,80",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/REMS_GmbH_and_Co_KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Modell- und Formenbau Blasius Gerg GmbH,Tuntenhausen,"11.474.452,00","12.280.898,00","29.220.894,40","28.279.354,50",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Modell-_und_Formenbau_Blasius_Gerg_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WKW Verwaltung GmbH,Velbert,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/WKW_Verwaltung_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
H & T Tool Design GmbH & Co. KG,Marsberg,NA,NA,NA,NA,-,-,
Maus GmbH Modell- und Formenbau,Karlsruhe,NA,NA,"1.014.297,00","1.157.037,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Maus_GmbH_Modell-_und_Formenbau/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
EWS Weigele GmbH & Co. KG,Uhingen,"10.199.586,41","227.769,38","2.612.855,00","3.278.795,50",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/EWS_Weigele_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Modellbau Schönheide GmbH,Schönheide,"3.108.114,50",2.915,"4.761.879,67",4.760,01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Modellbau_Schoenheide_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Bharat Forge Daun GmbH,Daun,"1.646.736,00","2.768.665,00","3.684.011,00","4.616.358,30",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Bharat_Forge_Daun_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
CERATIZIT Deutschland GmbH,Empfingen,"5.380.865,64","3.797.650,12","25.747.591,64","26.166.950,76",01.03.2018,28.02.2019,bundesanzeiger_local_werkzeugbau/CERATIZIT_Deutschland_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.03.2018_bis_zum_28.02.2019
PWF Präzisionswerkzeugfabriken GmbH,Glinde,NA,NA,"284.911,16","335.912,12",31.12.2021,31.12.2020,bundesanzeiger_local_werkzeugbau/PWF_Praezisionswerkzeugfabriken_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
H. Steinhardt GmbH Dienstleister,Schweinfurt,NA,NA,"1.697.538,78","967.011,49",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/H._Steinhardt_GmbH_Dienstleister/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Müller Modell- und Formenbau,Biedenkopf,"2.812.881,94","3.745.944,44","5.322.527,80","6.455.240,80",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Mueller_Modell-_und_Formenbau/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
UBC Composites GmbH,Murr,NA,NA,"565.788,19","630.196,61",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/UBC_Composites_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Zetterer Präzision GmbH,Roth,NA,NA,"2.134.452,06","2.390.346,17",01.01.2020,31.12.2020,bundesanzeiger_local_werkzeugbau/Zetterer_Praezision_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
MWS Schneidwerkzeuge GmbH & Co KG,Schmalkalden,"4.208.102,50","4.081.231,50","4.599.565,24","4.694.031,10",01.01.2014,31.12.2014,bundesanzeiger_local_werkzeugbau/MWS_Schneidwerkzeuge_GmbH_and_Co_KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2014_bis_zum_31.12.2014
Krämer + Grebe GmbH & Co. KG Modellbau,Biedenkopf,"2.463.087,00","2.012.239,00","6.363.635,20","6.022.251,94",01.07.2016,30.06.2017,bundesanzeiger_local_werkzeugbau/Kraemer_+_Grebe_GmbH_and_Co._KG_Modellbau/Jahresabschluss_zum_Geschaeftsjahr_vom_01.07.2016_bis_zum_30.06.2017
KOMET Deutschland GmbH,Besigheim,"13.677.021,67",21.521,"26.851.849,32",37.319,01.03.2021,28.02.2022,bundesanzeiger_local_werkzeugbau/KOMET_Deutschland_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.03.2021_bis_zum_28.02.2022
Siebenwurst Werkzeugbau GmbH,Zwickau,"3.039.532,50","3.622.157,50","7.182.900,07","8.065.296,57",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Siebenwurst_Werkzeugbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Siegfried Hofmann GmbH,Lichtenfels,"6.184.907,75","6.790.933,75","17.749.529,05","20.083.872,40",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Siegfried_Hofmann_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Starrag GmbH,Chemnitz,NA,NA,NA,NA,01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Starrag_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Preßwerkzeugbau Großdubrau GmbH,Großdubrau,"3.286.029,18","2.824.117,16","4.139.759,94","3.688.849,05",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Presswerkzeugbau_Grossdubrau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Lorch Schweißtechnik GmbH,Auenwald,"1.738.687,86","1.852.596,08","2.622.276,22",2.535,01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Lorch_Schweisstechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Bilz Werkzeugfabrik GmbH & Co. KG,Ostfildern,"639.468,00",864,"939.153,00",1.201,01.01.2009,31.12.2009,bundesanzeiger_local_werkzeugbau/Bilz_Werkzeugfabrik_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2009_bis_zum_31.12.2009
PSM Protech GmbH & Co. KG,Marktschellenberg,"952.669,00",998,"1.365.925,40",3.691,01.01.2016,31.12.2016,bundesanzeiger_local_werkzeugbau/PSM_Protech_GmbH_and_Co._KG/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2016_bis_zum_31.12.2016
MEBA-Metall- Bandsägemaschinen GmbH,Westerheim,"977.838,00","1.124.202,00","3.030.800,10","3.378.474,10",01.04.2021,31.03.2022,bundesanzeiger_local_werkzeugbau/MEBA-Metall-_Bandsaegemaschinen_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2021_bis_zum_31.03.2022
WKFS Werkzeug-Komponenten-Fertigung,Wilkau-Haßlau,"1.529.829,59","1.182.989,59","3.805.375,11","3.793.026,11",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/WKFS_Werkzeug-Komponenten-Fertigung/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
TRIBO Hartstoff GmbH,Barchfeld-Immelborn,"7.848.784,00","8.498.667,00","10.186.368,13","10.575.972,56",01.04.2014,31.03.2015,bundesanzeiger_local_werkzeugbau/TRIBO_Hartstoff_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2014_bis_zum_31.03.2015
C. & E. FEIN GmbH,Schwäbisch Gmünd,NA,NA,"10.563,64","9.652,21",01.01.2020,31.12.2020,bundesanzeiger_local_werkzeugbau/C._and_E._FEIN_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2020_bis_zum_31.12.2020
WAGNER Tooling Systems Baublies GmbH,Pliezhausen,NA,NA,"1.005.533,52","788.241,52",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/WAGNER_Tooling_Systems_Baublies_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Amberger Werkzeugbau GmbH,Sulzbach-Rosenberg,"1.050.010,02","1.249.112,02","2.318.672,26","2.684.939,26",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Amberger_Werkzeugbau_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WTE Präzisionstechnik GmbH,Ehrenfriedersdorf,"2.013.332,00","1.171.018,00","3.739.852,27","3.096.695,67",31.12.2009,01.01.2009,bundesanzeiger_local_werkzeugbau/WTE_Praezisionstechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2009_bis_zum_31.12.2009
A-FORM AG,Annaberg-Buchholz,NA,NA,NA,NA,-,-,
SCHEUERMANN + HEILIG GmbH,Buchen (Odenwald),"7.660.199,00","6.446.909,00","26.121.511,91","25.417.313,69",01.01.2011,31.12.2011,bundesanzeiger_local_werkzeugbau/SCHEUERMANN_+_HEILIG_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2011_bis_zum_31.12.2011
Dienes Werke für Maschinenteile,Overath,"1.500.756,34","632.900,88","1.737.771,49","1.081.011,03",25.09.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Dienes_Werke_fuer_Maschinenteile/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
DESTACO Europe GmbH,Oberursel (Taunus),NA,NA,NA,NA,-,-,
SD Automotive GmbH,Georgsmarienhütte,"1.799.591,00","2.732.554,00","2.450.104,00","3.400.803,00",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/SD_Automotive_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Seco Tools GmbH,Erkrath,"236.876,15","512.113,56","1.473.624,01","1.678.437,07",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Seco_Tools_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
REHM GmbH u. Co. KG Schweißtechnik,Uhingen,NA,NA,"1.699.656,94","1.722.059,46",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/REHM_GmbH_u._Co._KG_Schweisstechnik/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
Frielinghaus GmbH,Ennepetal,"2.660.959,08",2.222,1.1.2021,0.1.1900,01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Frielinghaus_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
WOMA GmbH,Duisburg,NA,NA,NA,NA,01.04.2014,31.03.2015,bundesanzeiger_local_werkzeugbau/WOMA_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.04.2014_bis_zum_31.03.2015
Jongen Werkzeugtechnik GmbH,Willich,NA,NA,NA,NA,-,-,
INGERSOLL Werkzeuge GmbH,Haiger,"8.339.516,99",8.998,"31.825.820,98",32.339,01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/INGERSOLL_Werkzeuge_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
ISCAR Germany GmbH,Ettlingen,"1.299.896,79",1.367,"1.742.364,17",1.825,01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/ISCAR_Germany_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
VULKAN INOX GmbH,Hattingen,NA,NA,NA,NA,-,-,
Herkules Hebetechnik GmbH,Kassel,NA,NA,"212.304,97","263.117,30",01.01.2021,31.12.2021,bundesanzeiger_local_werkzeugbau/Herkules_Hebetechnik_GmbH/Jahresabschluss_zum_Geschaeftsjahr_vom_01.01.2021_bis_zum_31.12.2021
